g_s,tau_s,regime_A,spike_count_A,mean_spikes_per_burst_A,duty_cycle_A,interburst_freq_A,intraburst_freq_A,regime_B,spike_count_B,mean_spikes_per_burst_B,duty_cycle_B,interburst_freq_B,intraburst_freq_B,regime_C,spike_count_C,mean_spikes_per_burst_C,duty_cycle_C,interburst_freq_C,intraburst_freq_C,regime_D,spike_count_D,mean_spikes_per_burst_D,duty_cycle_D,interburst_freq_D,intraburst_freq_D
0.5392713221647893,4.1981548116789895,bursting,102,17.0,0.16132328716978833,0.305045451772314,28.783136481932907,bursting,97,17.0,0.24293564431702155,0.43439543016007465,28.621675470593686,bursting,101,16.5,0.2297218186943041,0.4336419418486156,28.433886547364942,bursting,106,17.0,0.23458572194498287,0.41242215531818366,28.577053804163768
0.5392713221647893,4.258846628457771,bursting,103,16.5,0.2446560846560847,0.42328042328042315,28.168964933836715,bursting,97,17.0,0.23592581884267488,0.4130353971335343,28.344996957362227,bursting,104,17.0,0.22808329724835644,0.3936542928000631,28.160550604931778,bursting,98,17.0,0.23986451384992624,0.4156016873428506,28.206510633749996
0.5392713221647893,4.3011261122975615,bursting,103,16.0,0.2445218896633409,0.4555601111566671,28.159198000297724,bursting,109,15.5,0.24002331629450288,0.4483902788987535,28.487974906440552,bursting,106,17.0,0.23482945066430835,0.40200196980965214,27.92778666599984,bursting,99,17.5,0.22098487163814182,0.3820293398533007,27.988572491055816
0.5392713221647893,4.482433738948142,bursting,93,18.5,0.20681013435948836,0.3233682032045789,26.95507735159813,bursting,103,18.0,0.24295068822664706,0.3818178347110591,27.08144060338571,bursting,107,17.0,0.26862267493356956,0.44286979627989354,26.80802016783944,bursting,102,18.0,0.2567252742876486,0.39823978017164136,26.85061233233722
0.5392713221647893,4.553641861411549,bursting,109,18.0,0.2198963353641902,0.36373556424479414,26.550071113613463,bursting,99,17.0,0.2410634446358861,0.4361955028243658,26.867702534742364,bursting,94,18.0,0.2306746913914946,0.3614740913445028,26.859770955342263,bursting,106,18.5,0.21170052916966092,0.32664793885150584,26.72825110669529
0.5392713221647893,4.683908058793479,bursting,111,18.0,0.2816901408450706,0.42423213982691316,25.811489936509822,bursting,102,17.5,0.26239805379967673,0.398811541606014,26.265395926969543,bursting,96,19.0,0.25384089518943603,0.35980282805022834,25.808482458997187,bursting,109,18.5,0.2546577855005309,0.38613765807510375,25.922334218851233
0.552557048091792,3.439696674471734,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,
0.552557048091792,3.723602042756061,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,
0.552557048091792,3.8746248888475594,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,
0.552557048091792,3.8845354842856117,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,
0.552557048091792,4.1981548116789895,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,tonic_spiking,1,,,,
0.552557048091792,4.258846628457771,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,tonic_spiking,1,,,,
0.552557048091792,4.3011261122975615,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,tonic_spiking,1,,,,
0.552557048091792,4.482433738948142,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,tonic_spiking,1,,,,
0.552557048091792,4.553641861411549,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,tonic_spiking,1,,,,
0.552557048091792,4.683908058793479,quiescent,0,,,,,quiescent,0,,,,,quiescent,0,,,,,tonic_spiking,1,,,,
