delta_Vus,tau_us,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
1.7988119665809426,239.4430625760652,bursting,bursting,80,87,17.0,17.0,0.2902190285700176,0.28546876134685667,0.4938637429933082,0.48413255549369416,27.519553152953538,27.525848085078422,,,
1.7988119665809426,239.75321609472297,bursting,bursting,79,87,17.0,17.0,0.2889678842853641,0.29062800502995795,0.4903162539838196,0.493133121286091,27.497522765028585,27.467524606788906,,,
1.7988119665809426,242.905360868945,bursting,bursting,80,88,17.0,17.0,0.29110578704275475,0.28931765163297046,0.49398572381258177,0.48600311041990674,27.40055020565637,27.33206977132435,,,
1.7988119665809426,248.52611952212527,bursting,bursting,79,82,16.0,16.0,0.2740401461680931,0.2719527038775863,0.500575662011313,0.4968080085450977,27.685027144136214,27.675009404598367,,,
1.7988119665809426,251.5392757474052,bursting,bursting,79,82,16.0,16.0,0.2732532374809199,0.27061263797318286,0.4923925353291643,0.4938637429933082,27.51543646993326,27.62916312330052,,,
1.7988119665809426,265.75975919329136,bursting,bursting,79,77,15.0,15.0,0.2666839579821034,0.26191144570626496,0.5187394631046556,0.510399387520735,27.49387314458237,27.559255657752566,,,
1.7988119665809426,267.0527705729015,bursting,bursting,80,77,15.0,15.0,0.26539386804524745,0.26206388331258096,0.511849311562676,0.5082204660381674,27.43487064369071,27.470016130887394,,,
1.7988119665809426,272.0888587176768,bursting,bursting,79,76,15.0,14.5,0.26376745482652875,0.2670182660149216,0.5068552168073189,0.5145356315924877,27.297233193352707,27.573012239263818,,,
1.7988119665809426,276.7664232955933,bursting,bursting,80,73,14.0,14.0,0.24847753044939125,0.2503045712166958,0.5249895002099957,0.529689072514434,27.718243034624702,27.70535004500549,,,
1.7988119665809426,277.0701222107906,bursting,bursting,77,73,14.0,14.0,0.24489000857076093,0.24271296129844114,0.5194400436329637,0.513623873237628,27.806816769622724,27.779214674627795,,,
1.7988119665809426,277.35236514704883,bursting,bursting,78,74,14.0,14.0,0.2457720012527406,0.24732107938991027,0.5219751539826705,0.5214444009907444,27.803695388742053,27.6911991683965,,,
1.7988119665809426,277.58123881365174,bursting,bursting,79,73,14.0,14.0,0.2522599625568331,0.248512681348502,0.5349023803155923,0.5218661935079846,27.71808091070603,27.62993539364387,,,
1.7988119665809426,283.68812673413186,bursting,bursting,73,80,14.0,14.0,0.25072588872322077,0.25097397537790234,0.5231630437625885,0.5194535348813049,27.44749128089483,27.38028678909976,[-52.       -52.       -52.       ... -56.01633  -56.016224 -56.016117],[-52.      -52.      -52.      ... -72.9009  -72.79358 -72.6868 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.7988119665809426,284.15742437309285,bursting,bursting,76,73,14.0,14.0,0.24572389701125638,0.2497454507479832,0.51753137533963,0.5221523118293607,27.606432275818868,27.460701374136907,,,
1.7988119665809426,284.39123643116164,bursting,bursting,79,72,14.0,14.0,0.2548227080654052,0.24510961647070914,0.524920605758379,0.5134260923140114,27.29567244877679,27.548984042661786,,,
1.7988119665809426,299.72470377120817,bursting,bursting,68,76,13.0,13.0,0.2340687917214018,0.23452995108390595,0.5361786547277553,0.5346021223704258,27.66439332801725,27.59977841600359,,,
1.7988119665809426,318.0425793037399,bursting,bursting,73,66,12.5,13.0,0.2111765171712903,0.23157164512730932,0.5279412929282264,0.5138614115772975,27.4887781920802,27.00856280630283,,,
1.7988119665809426,326.21092135216526,bursting,bursting,71,63,12.0,12.0,0.21204250295159413,0.21705722070844718,0.5247277974550701,0.5449591280653948,27.61682095014444,27.67467345505781,,,
1.8192632008531078,222.4276428040119,bursting,bursting,85,93,18.5,18.0,0.31873208405391984,0.30126539236878563,0.47381014427518875,0.4857552279406407,27.438113886093433,27.634399276660425,,,
1.8192632008531078,229.84333871756644,bursting,bursting,81,88,17.5,17.0,0.31034060579348166,0.2909782717532793,0.48972795612037495,0.5006508460999299,27.47757926663911,27.716355486535704,,,
1.8192632008531078,239.4430625760652,bursting,bursting,78,86,17.0,17.0,0.2887170577727749,0.289233819298373,0.4893924193114249,0.48354730301491733,27.39427189864119,27.26753289276261,,,
1.8192632008531078,239.75321609472297,bursting,bursting,78,86,17.0,17.0,0.2882861024844723,0.2900953170327392,0.48524844720496896,0.4875551546768728,27.352714368099683,27.275995423018166,,,
1.8192632008531078,242.905360868945,bursting,bursting,81,83,16.0,16.0,0.27611959127034197,0.27686648020762483,0.5046045162104201,0.5039433567666994,27.695196068640374,27.631160836910325,,,
1.8192632008531078,248.52611952212527,bursting,bursting,82,79,16.0,16.0,0.27312206864034544,0.27485596099867055,0.49631486214854703,0.49244103018663504,27.56242694163518,27.413266653476512,,,
1.8192632008531078,251.5392757474052,bursting,bursting,76,82,16.0,16.0,0.27518457955502695,0.2752048318027671,0.4955155839651158,0.49506175895442966,27.40180863751175,27.354613664932636,,,
1.8192632008531078,265.75975919329136,bursting,bursting,78,76,15.0,15.0,0.2613253652731004,0.2637091648658955,0.5064445063432174,0.5084530316512011,27.456058227971745,27.32290709860396,,,
1.8192632008531078,267.0527705729015,bursting,bursting,80,75,14.5,14.5,0.2717564306618061,0.26900129701686104,0.5134260923140115,0.5188067444876785,27.434875655150808,27.569733365936933,,,
1.8192632008531078,272.0888587176768,bursting,bursting,73,81,14.0,14.0,0.2487248251564389,0.2525673856226404,0.5258452963138245,0.5279970432165579,27.73378098182748,27.56211968997011,,,
1.8192632008531078,276.7664232955933,bursting,bursting,79,72,14.0,14.0,0.24795421586906963,0.24521003635988567,0.517920033146882,0.5157430568090977,27.5564050880179,27.629192841173374,,,
1.8192632008531078,277.0701222107906,bursting,bursting,73,79,14.0,14.0,0.24895112229914004,0.24702434976531912,0.5244388504300397,0.5186318491818581,27.616582102728184,27.585485578955815,,,
1.8192632008531078,277.35236514704883,bursting,bursting,80,72,14.0,14.0,0.24869035637789993,0.2493234189022307,0.5161157131428865,0.5254998817625265,27.48212565049037,27.595202784813832,,,
1.8192632008531078,277.58123881365174,bursting,bursting,78,73,14.0,14.0,0.24613709426527028,0.2541646708180318,0.5185108368764907,0.5322263026238757,27.644053755922872,27.448824525532753,,,
1.8192632008531078,283.68812673413186,bursting,bursting,78,71,14.0,14.0,0.2513507896924356,0.24853688091370782,0.5195344970906068,0.5156366823935854,27.301204923535224,27.33418039552966,,,
1.8192632008531078,284.15742437309285,bursting,bursting,79,71,13.5,14.0,0.23235653885018345,0.25277387091733106,0.5318300271233313,0.5209147262593112,27.52070927407318,27.185490124975374,[-52.      -52.      -52.      ... -75.76446 -75.64292 -75.52199],[-52.       -52.       -52.       ... -55.8287   -55.82866  -55.828617],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.8192632008531078,284.39123643116164,bursting,bursting,77,71,14.0,14.0,0.2516469038208171,0.24863813229571957,0.5166757084915653,0.5188067444876783,27.23872697658093,27.35693059143781,,,
1.8192632008531078,299.72470377120817,bursting,bursting,75,67,13.0,13.0,0.23459602649006625,0.22956526290993806,0.5298013245033112,0.5234642866490433,27.453254693387965,27.604051339290105,,,
1.8192632008531078,318.0425793037399,bursting,bursting,70,63,12.0,12.0,0.21659957312295688,0.2144999732176336,0.54035068759625,0.5356473297980608,27.674865638793868,27.69964415485418,,,
1.8192632008531078,326.21092135216526,bursting,bursting,69,63,12.0,12.0,0.2179356019814775,0.21402126196646756,0.5384449709239717,0.5289046384936796,27.44816047432174,27.49090788707255,,,
1.8305568503647924,222.4276428040119,bursting,bursting,83,92,18.0,18.0,0.302068898451365,0.29497062279670955,0.48622760314103025,0.4700352526439484,27.58416839842495,27.543128626941648,,,
1.8305568503647924,229.84333871756644,bursting,bursting,80,87,17.0,17.0,0.28862758603724403,0.2842850883598655,0.49199281690487306,0.4868312156175454,27.6359114205409,27.686984892270296,,,
1.8305568503647924,239.4430625760652,bursting,bursting,78,83,16.5,16.0,0.2943965411354314,0.27066733067729076,0.4913159898788907,0.49800796812749004,27.484550036349653,27.820791587016686,,,
1.8305568503647924,239.75321609472297,bursting,bursting,79,83,16.0,16.0,0.27826866436163405,0.2778678967912001,0.5122294788065054,0.5069194504993155,27.769086132515984,27.65707477797333,,,
1.8305568503647924,242.905360868945,bursting,bursting,80,82,16.0,16.0,0.27667434152265763,0.28127727296062444,0.5060344609467905,0.513373376456697,27.665433989458858,27.54830142963596,,,
1.8305568503647924,248.52611952212527,bursting,bursting,79,82,16.0,16.0,0.276891443293861,0.2829199435370036,0.4954664816925135,0.504133897963299,27.363936574149907,27.115623680262335,,,
1.8305568503647924,251.5392757474052,bursting,bursting,83,78,15.0,15.0,0.26520257084124804,0.263031832698053,0.5204132080872211,0.5150922015040693,27.743674166748924,27.718943959444097,,,
1.8305568503647924,265.75975919329136,bursting,bursting,74,81,14.5,14.0,0.28219421554370666,0.24932400190870055,0.5385899714547315,0.530194581411378,27.358712783084563,27.833631499324973,,,
1.8305568503647924,267.0527705729015,bursting,bursting,81,73,14.0,14.0,0.24792043874150482,0.2542377463570252,0.5248104122385788,0.5407012895725756,27.791063475415307,27.758173337473565,,,
1.8305568503647924,272.0888587176768,bursting,bursting,80,72,14.0,14.0,0.24777202072538845,0.24670580560991534,0.5181347150259067,0.521852576647097,27.60302800895242,27.699289666022544,,,
1.8305568503647924,276.7664232955933,bursting,bursting,80,72,14.0,14.0,0.2525591852929505,0.24933336785150254,0.5290305515143499,0.5177725425220701,27.484051786463453,27.418651658350637,,,
1.8305568503647924,277.0701222107906,bursting,bursting,80,72,14.0,14.0,0.25019540409567015,0.2527696793002918,0.5210775884529207,0.5300821627352238,27.463448222291905,27.430991640317067,,,
1.8305568503647924,277.35236514704883,bursting,bursting,79,72,14.0,14.0,0.2513758117941629,0.24951654210003668,0.5216348034740877,0.5226571891496367,27.404854035385668,27.475516363748053,,,
1.8305568503647924,277.58123881365174,bursting,bursting,79,72,14.0,14.0,0.2519091927958924,0.25450504088274994,0.5212813094586491,0.529226535418486,27.368803361235397,27.317410413811608,,,
1.8305568503647924,283.68812673413186,bursting,bursting,78,70,13.5,13.5,0.23032278581650503,0.2564566929133858,0.5300259712725922,0.5249343832020996,27.549840646232568,27.432741453679565,,,
1.8305568503647924,284.15742437309285,bursting,bursting,77,71,13.5,13.5,0.23362075912644048,0.2313038864570898,0.537244473097483,0.5305743467303354,27.449254891153142,27.41454320375317,,,
1.8305568503647924,284.39123643116164,bursting,bursting,78,69,13.5,13.5,0.23345593170286427,0.23028324175094897,0.536927165829955,0.5309123729128509,27.449938596328483,27.47459652767049,[-52.       -52.       -52.       ... -52.454285 -52.45244  -52.45063 ],[-52.       -52.       -52.       ... -55.513004 -55.51287  -55.51274 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.8305568503647924,299.72470377120817,bursting,bursting,75,67,13.0,13.0,0.23598255133524837,0.2343533794571579,0.5319714863283327,0.5321979776476851,27.38153899653993,27.447222347025058,,,
1.8305568503647924,318.0425793037399,bursting,bursting,70,63,12.0,12.0,0.21630530914158583,0.21602965270876406,0.536006217672125,0.5371867529746716,27.573727251389904,27.59716728468568,,,
1.8305568503647924,326.21092135216526,bursting,bursting,70,63,12.0,12.0,0.21932985532189528,0.2154115122778205,0.5378368203087183,0.5297872904029032,27.301973141767917,27.390744152096623,,,
1.8810892612229606,222.4276428040119,bursting,bursting,87,80,17.0,17.0,0.2887988209285186,0.2916470733820072,0.49127978383689513,0.4949882440292043,27.58154323279154,27.50723017279106,,,
1.8810892612229606,229.84333871756644,bursting,bursting,85,82,16.0,16.0,0.28551303122798805,0.27790847689155335,0.5217708904020244,0.5059320533252385,27.638210803665984,27.638359038892123,,,
1.8810892612229606,239.4430625760652,bursting,bursting,81,79,16.0,15.5,0.2809317333871132,0.2814846437809197,0.5041847332862761,0.50224755782125,27.251804536011342,27.5343148295941,,,
1.8810892612229606,239.75321609472297,bursting,bursting,83,78,15.5,15.0,0.2916034070147449,0.2631387808041505,0.5146547952960551,0.5188067444876783,27.40759817837014,27.830771913274067,,,
1.8810892612229606,242.905360868945,bursting,bursting,82,78,15.0,15.0,0.2648107193963836,0.2601915115186304,0.5203590477429427,0.5079881130781538,27.749004306133664,27.708701710352177,,,
1.8810892612229606,248.52611952212527,bursting,bursting,77,81,15.0,15.0,0.26856739664454077,0.26264328201986176,0.5226571891496369,0.510581807970182,27.499139738368605,27.5248392990662,,,
1.8810892612229606,251.5392757474052,bursting,bursting,83,75,14.5,14.5,0.25113399861251945,0.24891660501004081,0.5336464058914564,0.5284853609555016,27.578190769291812,27.54765052180508,,,
1.8810892612229606,265.75975919329136,bursting,bursting,79,71,14.0,14.0,0.2564607040306287,0.25384108578205317,0.5317451877060512,0.5270786664909739,27.3445089505127,27.359105907057604,,,
1.8810892612229606,267.0527705729015,bursting,bursting,72,79,14.0,14.0,0.2505875594087847,0.25459889259191226,0.5222750300308142,0.5248379562809982,27.443881133610965,27.28173553280213,,,
1.8810892612229606,272.0888587176768,bursting,bursting,76,68,13.0,13.0,0.2402642270805121,0.23574905354245546,0.5527763190624914,0.5408328826392644,27.787684936433816,27.79434434190163,,,
1.8810892612229606,276.7664232955933,bursting,bursting,75,68,13.0,13.0,0.23410558906742102,0.2362566151852252,0.5338173277104575,0.5400151204233719,27.699719212921796,27.674566802373125,,,
1.8810892612229606,277.0701222107906,bursting,bursting,75,68,13.0,13.0,0.23653414772573725,0.24006368028107133,0.5405259317315748,0.548967940272288,27.685573949757302,27.634161174048174,,,
1.8810892612229606,277.35236514704883,bursting,bursting,75,68,13.0,13.0,0.2363074922801885,0.23678372382446866,0.5417411560756271,0.5410962610248362,27.72191757031507,27.657947469162526,,,
1.8810892612229606,277.58123881365174,bursting,bursting,68,76,13.0,13.0,0.2350578406169667,0.23660113116078638,0.535561268209083,0.5386479935362241,27.662765669051016,27.628112704325115,,,
1.8810892612229606,283.68812673413186,bursting,bursting,75,67,13.0,13.0,0.2366521200366362,0.23758931677683487,0.538764075211465,0.5352316214841975,27.55014603773655,27.40301772657754,,,
1.8810892612229606,284.15742437309285,bursting,bursting,75,67,13.0,13.0,0.23950032306698268,0.23708662471549083,0.5384449709239715,0.5355469272995045,27.387271598832907,27.42503152635051,,,
1.8810892612229606,284.39123643116164,bursting,bursting,75,67,13.0,13.0,0.24164810690423144,0.23733053582956762,0.5432125590743657,0.5379814934366256,27.334980063363634,27.4368704992648,,,
1.8810892612229606,299.72470377120817,bursting,bursting,63,71,12.0,12.0,0.21934189185474343,0.22268942432709074,0.5497979492536492,0.5532656505020884,27.749638415975674,27.58441179467931,[-52.       -52.       -52.       ... -54.594456 -54.594204 -54.593956],[-52.       -52.       -52.       ... -55.948494 -55.948387 -55.94828 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.8810892612229606,318.0425793037399,bursting,bursting,69,61,11.5,11.5,0.22649654381027828,0.1995373048004629,0.5464331575640009,0.5508276184967914,27.39256799150561,27.496461196693158,,,
1.8810892612229606,326.21092135216526,bursting,bursting,62,65,10.5,12.0,0.19047893825735707,0.21031124791042033,0.5770340450086555,0.5306869742882161,27.560148740767914,27.352283424069515,,,
1.9204089862368265,222.4276428040119,bursting,bursting,83,83,16.0,16.0,0.2777848699160005,0.2793692240739315,0.5106339520514719,0.511993446483885,27.78097590072257,27.723125825659164,,,
1.9204089862368265,229.84333871756644,bursting,bursting,81,82,16.0,16.0,0.2830996686209533,0.28539382482671716,0.5098139179199592,0.5040957781978574,27.349010960218756,27.21152660662021,,,
1.9204089862368265,239.4430625760652,bursting,bursting,76,84,15.0,15.0,0.26772186499362227,0.27279645228161326,0.5206570692213573,0.5248104122385788,27.54361423211864,27.35808184811035,,,
1.9204089862368265,239.75321609472297,bursting,bursting,85,76,15.0,15.0,0.26954931417374234,0.2691695582978947,0.5225342913128673,0.5217981163088,27.485034682233167,27.458029896837257,,,
1.9204089862368265,242.905360868945,bursting,bursting,83,74,15.0,14.5,0.27654360028460734,0.24542917503455808,0.5270508867631171,0.5216348034740879,27.17142277041156,27.6464730885695,,,
1.9204089862368265,248.52611952212527,bursting,bursting,81,73,14.0,14.0,0.2545678615442321,0.2561549845284542,0.5358195359802819,0.5381407237992735,27.680482012207076,27.619782666882806,,,
1.9204089862368265,251.5392757474052,bursting,bursting,80,72,14.0,14.0,0.25802891215979756,0.2546271530972505,0.5384014859881013,0.5349309939017868,27.50331928032824,27.588599937925267,,,
1.9204089862368265,265.75975919329136,bursting,bursting,76,67,13.0,13.0,0.24741655106027569,0.24225538605831556,0.5662353840491491,0.5517089183746655,27.63052827402178,27.604146294066183,,,
1.9204089862368265,267.0527705729015,bursting,bursting,74,68,13.0,13.0,0.23669186014898597,0.24014542671259104,0.5437442227176335,0.5467169646274123,27.77535249252901,27.615163379765136,,,
1.9204089862368265,272.0888587176768,bursting,bursting,75,67,13.0,13.0,0.2442898076135896,0.23745288099084588,0.5457770500750443,0.5385029617662896,27.343695500044788,27.528796547921683,,,
1.9204089862368265,276.7664232955933,bursting,bursting,74,67,13.0,13.0,0.24260548064375825,0.2365984470475223,0.5437146585471945,0.53366064519572,27.289418305329225,27.421564400844833,,,
1.9204089862368265,277.0701222107906,bursting,bursting,75,67,13.0,13.0,0.2418155767619148,0.2343155260986452,0.5406720553648185,0.5323538023370332,27.268131118261845,27.521864357702214,,,
1.9204089862368265,277.35236514704883,bursting,bursting,74,67,12.5,13.0,0.21858433817672418,0.2438214883287163,0.5493449061993572,0.548591491345969,27.639569789319204,27.24060571408653,,,
1.9204089862368265,277.58123881365174,bursting,bursting,75,66,13.0,13.0,0.23794836342364828,0.2356812994320293,0.5317876040309499,0.5308137374595255,27.334974784821906,27.407225214824894,,,
1.9204089862368265,283.68812673413186,bursting,bursting,69,68,12.0,12.0,0.22176128295793082,0.22170900692840628,0.5568393796809311,0.5564985113664821,27.835108087859876,27.81834124025936,,,
1.9204089862368265,284.15742437309285,bursting,bursting,71,64,12.0,12.0,0.22185089258361873,0.22182862880731924,0.5569944579051438,0.557848934508535,27.82813987045073,27.82734015737619,,,
1.9204089862368265,284.39123643116164,bursting,bursting,70,66,12.0,12.0,0.2243687510591426,0.22549352338933196,0.5648760097158673,0.565642853102551,27.823249337257007,27.755783311970422,,,
1.9204089862368265,299.72470377120817,bursting,bursting,70,62,12.0,12.0,0.22661099818711225,0.21804430328641028,0.5493599956051199,0.5383145371840765,27.215820505331724,27.463640102923865,,,
1.9204089862368265,318.0425793037399,bursting,bursting,64,61,11.0,11.0,0.20237531015640228,0.2049610565526584,0.5575845437564471,0.5643977875606728,27.724602377622794,27.678956659120708,[-52.       -52.       -52.       ... -55.709286 -55.709255 -55.709225],[-52.       -52.       -52.       ... -59.383995 -59.34159  -59.299385],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.9204089862368265,326.21092135216526,bursting,bursting,64,58,11.0,11.0,0.20081358913748554,0.20013659336156298,0.5497223901929525,0.5463734462505121,27.575418845096028,27.543130785807612,,,
2.0177001525125693,222.4276428040119,bursting,bursting,84,76,15.0,15.0,0.2731565756496504,0.2697505197505198,0.5276348766653475,0.5197505197505197,27.424551780973626,27.401802560265025,,,
2.0177001525125693,229.84333871756644,bursting,bursting,80,72,14.0,14.0,0.26254388632405384,0.2668355142816941,0.5528985707571946,0.5628253834247925,27.642905821247584,27.55112487716672,,,
2.0177001525125693,239.4430625760652,bursting,bursting,78,70,14.0,14.0,0.26087537766369895,0.2598245047372956,0.5347450602925055,0.5383290267011196,27.2045923927069,27.17724812396185,,,
2.0177001525125693,239.75321609472297,bursting,bursting,77,70,13.5,13.5,0.26231420201801,0.2709147880098716,0.5424758598242377,0.554585031749993,27.59230454493382,27.410512793084127,,,
2.0177001525125693,242.905360868945,bursting,bursting,74,73,13.0,13.0,0.24410864253012374,0.24757569760538295,0.5617504142909305,0.5654349608436289,27.80585601023506,27.66058230232731,,,
2.0177001525125693,248.52611952212527,bursting,bursting,74,70,13.0,13.0,0.2439810058037821,0.2405340937131576,0.5553858543222905,0.5483508348641459,27.59317092381848,27.64119326202893,,,
2.0177001525125693,251.5392757474052,bursting,bursting,74,70,13.0,13.0,0.24613937012232232,0.24131892187713783,0.553495322964521,0.5472704884389111,27.412008086426123,27.509017024249044,,,
2.0177001525125693,265.75975919329136,bursting,bursting,69,70,12.0,12.0,0.22520666986428922,0.22677418445315353,0.5642863188781987,0.5639044745820059,27.75909395138875,27.6353170321305,,,
2.0177001525125693,267.0527705729015,bursting,bursting,70,69,12.0,12.0,0.2290952707333793,0.2339955207818269,0.5711674663011195,0.5817166458218201,27.63758424330043,27.498030290763424,,,
2.0177001525125693,272.0888587176768,bursting,bursting,70,65,12.0,12.0,0.22968957808653356,0.22943221320973387,0.5659469707688389,0.5652431958850294,27.42265475273484,27.39049985255542,,,
2.0177001525125693,276.7664232955933,bursting,bursting,69,65,12.0,12.0,0.23072997873848344,0.23013273086698663,0.5669737774627923,0.5648121999435187,27.273638445128668,27.222192592682436,,,
2.0177001525125693,277.0701222107906,bursting,bursting,69,66,12.0,12.0,0.2336123703312287,0.2255063097194751,0.556219929360069,0.5571496225311307,27.075632234423804,27.382960396889473,,,
2.0177001525125693,277.35236514704883,bursting,bursting,69,63,12.0,12.0,0.2262919110324221,0.227075215160775,0.553280956069492,0.5606795436068515,27.31881378646377,27.320763150492994,,,
2.0177001525125693,277.58123881365174,bursting,bursting,67,67,11.5,11.5,0.23328211257185152,0.20621735034683578,0.5691195720220817,0.5709228968627788,27.525905232992127,27.60507124051433,,,
2.0177001525125693,283.68812673413186,bursting,bursting,64,69,11.0,11.0,0.21046048229921155,0.20948012232415916,0.5817843325479244,0.5770007501009751,27.839334536704918,27.783086546962778,,,
2.0177001525125693,284.15742437309285,bursting,bursting,65,69,11.5,11.0,0.23731629033166268,0.20832252672833662,0.5630947688495975,0.5763522665052879,27.27846670685304,27.84130560302139,,,
2.0177001525125693,284.39123643116164,bursting,bursting,65,68,11.5,11.0,0.20648512873208877,0.20830937320299037,0.5708740081064109,0.5750431282346173,27.32674140788077,27.811613379665857,,,
2.0177001525125693,299.72470377120817,bursting,bursting,64,64,11.0,11.0,0.2071202841401683,0.2092851460393224,0.5593310400760692,0.568246391635413,27.432479335369926,27.40262565687903,,,
2.0177001525125693,318.0425793037399,bursting,bursting,58,61,10.5,10.0,0.2141767862185823,0.18904741317192703,0.5648121999435187,0.5764519383196426,27.287497701108553,27.701047473191917,,,
2.0177001525125693,326.21092135216526,bursting,bursting,59,60,10.0,10.0,0.18468455810032328,0.18777242486808898,0.5620345651257551,0.573526038082129,27.68317609120608,27.64709585197045,[-52.       -52.       -52.       ... -55.92148  -55.9214   -55.921318],[-52.       -52.       -52.       ... -60.253445 -60.208126 -60.16303 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
