g_us,tau_us,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
0.014219915211857299,248.52611952212527,bursting,bursting,89,87,19.0,19.0,0.2954836391402968,0.30538727572360325,0.4491656747591349,0.4642202260752502,27.655537998376396,27.54462954509482,,,
0.014219915211857299,251.5392757474052,bursting,bursting,88,88,19.0,19.0,0.30389984236138085,0.3041201912132939,0.4569235338466109,0.4552697473252902,27.419583077809758,27.350110000924897,,,
0.014219915211857299,265.75975919329136,bursting,bursting,83,88,17.5,17.5,0.27569915958406555,0.27463624338624354,0.47481126252314715,0.47241118669690085,27.50512899769158,27.48487809715889,[-52.       -52.       -52.       ... -55.989124 -55.989037 -55.98895 ],[-52.       -52.       -52.       ... -58.593563 -58.55695  -58.52052 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.014219915211857299,267.0527705729015,bursting,bursting,81,89,17.0,17.0,0.2805277349768876,0.28409422049538613,0.4815100154083204,0.4856726566294317,27.70654308464937,27.606721664907447,,,
0.014219915211857299,272.0888587176768,bursting,bursting,79,87,17.0,17.0,0.28780905752753994,0.2852830370942813,0.489596083231334,0.4829984544049458,27.44534557897795,27.408016586505447,,,
0.014219915211857299,276.7664232955933,bursting,bursting,78,86,17.0,16.5,0.2785053297411269,0.28707668353444954,0.46854867049314736,0.48657065005838845,27.3791813142298,27.566022570711453,,,
0.014219915211857299,277.0701222107906,bursting,bursting,79,86,17.0,16.5,0.2829860283248294,0.28503505907213517,0.47684898192742353,0.48026126212659703,27.288954656550914,27.54627036920049,,,
0.014219915211857299,277.35236514704883,bursting,bursting,78,86,17.0,16.5,0.28402127000023847,0.2881153920996302,0.47690583494289035,0.48647596808717647,27.23786741249365,27.51447640221918,,,
0.014219915211857299,277.58123881365174,bursting,bursting,78,85,17.0,16.5,0.2853023189303846,0.2831381120957972,0.4766557830262876,0.4751835396421868,27.184283641770364,27.51224309616244,,,
0.014219915211857299,283.68812673413186,bursting,bursting,76,83,16.0,16.0,0.2698292867057936,0.27274759113936625,0.48705647419818315,0.4966722956193504,27.510806839980596,27.518074471762198,,,
0.014219915211857299,284.15742437309285,bursting,bursting,75,82,16.0,16.0,0.27181249536430396,0.2663224436616319,0.49447425025341807,0.4825556145345751,27.546263807689186,27.555285575591178,,,
0.014219915211857299,284.39123643116164,bursting,bursting,84,76,16.0,16.0,0.2707650609831219,0.2692666633921114,0.4927929037821855,0.4911832604744831,27.555999194224892,27.581669039899378,,,
0.014219915211857299,299.72470377120817,bursting,bursting,72,78,15.0,15.0,0.25763257909440973,0.25335017710732954,0.5033852659132667,0.49540511753486405,27.587062423365612,27.630367859081293,,,
0.014219915211857299,318.0425793037399,bursting,bursting,70,74,14.0,14.0,0.23843684157720466,0.2402732629012599,0.5016554630279924,0.507923608289313,27.652700305932477,27.665419236824352,,,
0.014219915211857299,326.21092135216526,bursting,bursting,69,73,14.0,14.0,0.24127704117236579,0.23477662554676346,0.4984547901505333,0.49147294441441,27.35287291019205,27.531420100324848,,,
0.014469573076572366,222.4276428040119,bursting,bursting,102,91,22.0,22.0,0.3284126543934125,0.3293519369244245,0.4266484629989119,0.427341296126151,27.564099337332074,27.516859047496503,,,
0.014469573076572366,229.84333871756644,bursting,bursting,98,87,21.0,21.0,0.31620298815043807,0.318066488842626,0.429331959471063,0.4337171730314662,27.528858864778226,27.531416597107864,,,
0.014469573076572366,239.4430625760652,bursting,bursting,93,87,20.0,20.0,0.31341819559934886,0.3079563591840305,0.44586129255188717,0.43728272514594324,27.424207544310555,27.42256698670664,,,
0.014469573076572366,239.75321609472297,bursting,bursting,92,89,20.0,20.0,0.31506210145088526,0.3165627383248845,0.4443753193947608,0.4486115472612264,27.32921879483861,27.325647015873876,,,
0.014469573076572366,242.905360868945,bursting,bursting,85,90,19.0,19.0,0.3011397582609493,0.2981526140965553,0.45957994393124674,0.4550211584838695,27.712142086551125,27.715925249953088,,,
0.014469573076572366,248.52611952212527,bursting,bursting,88,90,19.0,19.0,0.3050913688081828,0.30435280641466206,0.45971727387656586,0.4581901489117984,27.43964014319618,27.414976187773927,,,
0.014469573076572366,251.5392757474052,bursting,bursting,85,93,18.0,18.0,0.2992877561897379,0.30259155615038347,0.4845195988177721,0.486677211339579,27.684645132069097,27.571248380229328,,,
0.014469573076572366,265.75975919329136,bursting,bursting,80,89,17.0,17.0,0.27723904600795796,0.2820149074296706,0.4765195015606013,0.4808848280836739,27.74139831076979,27.57673394304639,,,
0.014469573076572366,267.0527705729015,bursting,bursting,79,87,17.0,17.0,0.28208775313404044,0.2832785140756507,0.4821600771456124,0.48369933249492114,27.60121678964059,27.560084413851357,[-52.       -52.       -52.       ... -55.002666 -55.00242  -55.002167],[-52.       -52.       -52.       ... -55.965076 -55.965168 -55.96526 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.014469573076572366,272.0888587176768,bursting,bursting,79,86,17.0,17.0,0.28240916872741134,0.28116135491406663,0.47555640098915725,0.47674668065123593,27.38035639399036,27.414392390778964,,,
0.014469573076572366,276.7664232955933,bursting,bursting,77,84,16.0,16.0,0.26852352623039477,0.2658627899061604,0.4916662569447859,0.486215782564302,27.72689674813991,27.712633801408565,,,
0.014469573076572366,277.0701222107906,bursting,bursting,77,84,16.0,16.0,0.2686548755519377,0.2678274071897345,0.49335208071240033,0.4897639337839161,27.750752926969554,27.69312061695216,,,
0.014469573076572366,277.35236514704883,bursting,bursting,76,83,16.0,16.0,0.265748271903471,0.2687872665451139,0.48850785276373304,0.4927807618390578,27.786783864895025,27.716081084161807,,,
0.014469573076572366,277.58123881365174,bursting,bursting,76,84,16.0,16.0,0.26540064844835554,0.2718547986076576,0.4875551546768728,0.49726504226752855,27.77387673016136,27.639487553876332,,,
0.014469573076572366,283.68812673413186,bursting,bursting,75,82,16.0,16.0,0.2653120184899847,0.2677833475975055,0.4815100154083206,0.48905734197334644,27.56761686626072,27.562554535457505,,,
0.014469573076572366,284.15742437309285,bursting,bursting,76,83,16.0,16.0,0.26800038893480466,0.2704978217240197,0.4861685060041811,0.48950022027509904,27.512073545274564,27.451374718743338,,,
0.014469573076572366,284.39123643116164,bursting,bursting,76,82,16.0,16.0,0.2718796771106805,0.26942067954045457,0.49071325171136254,0.48887802493277915,27.41209981484203,27.479576409750436,,,
0.014469573076572366,299.72470377120817,bursting,bursting,79,72,15.0,15.0,0.25280511811023626,0.25087976539589446,0.4921259842519685,0.48875855327468226,27.56893361580307,27.59744442143604,,,
0.014469573076572366,318.0425793037399,bursting,bursting,69,74,14.0,14.0,0.23815495748576598,0.23708599398712957,0.5016428804334194,0.49693144830670616,27.640844918174196,27.586819727027823,,,
0.014469573076572366,326.21092135216526,bursting,bursting,70,72,13.5,14.0,0.22816945688909834,0.2417427447487568,0.5239854332049567,0.49481679408199114,27.500044256038827,27.228836913822736,,,
0.014545800332177486,222.4276428040119,bursting,bursting,102,91,22.0,22.0,0.3288649247687653,0.32800203635746533,0.4262392907378201,0.4242411386632162,27.523947471063046,27.477122071605248,,,
0.014545800332177486,229.84333871756644,bursting,bursting,96,86,21.0,21.0,0.318047722342733,0.3211053298937518,0.4338394793926248,0.4372349263259148,27.544077586871275,27.48901741352561,,,
0.014545800332177486,239.4430625760652,bursting,bursting,92,87,20.0,20.0,0.3139638238300521,0.31531754236145454,0.4444246922359007,0.4494584026248371,27.345394197854763,27.365260303424755,,,
0.014545800332177486,239.75321609472297,bursting,bursting,93,84,20.0,20.0,0.31063632551261405,0.3053109789075177,0.44143289116472056,0.43266630611141155,27.418680440689933,27.421478269638083,,,
0.014545800332177486,242.905360868945,bursting,bursting,89,90,19.0,19.0,0.3084101165851822,0.3056831361633032,0.4701015419330575,0.4639294827186268,27.62914393647249,27.58322635826356,,,
0.014545800332177486,248.52611952212527,bursting,bursting,88,89,19.0,18.5,0.31299548654147463,0.2820232648136768,0.46771590935665663,0.455280111088347,27.24693769785724,27.60674049125377,,,
0.014545800332177486,251.5392757474052,bursting,bursting,85,91,18.0,18.0,0.2934723244603805,0.2941854176953283,0.4749127347849831,0.4702452328889516,27.731402252570934,27.55753006454314,,,
0.014545800332177486,265.75975919329136,bursting,bursting,79,87,17.0,17.0,0.2782821560984883,0.28643474428966664,0.4753303545964444,0.4896320415207969,27.65710362178863,27.529657324621645,,,
0.014545800332177486,267.0527705729015,bursting,bursting,81,88,17.0,17.0,0.28080084603182237,0.2872648691125191,0.48069989905302113,0.4911350130150778,27.616381645436377,27.507325780016565,,,
0.014545800332177486,272.0888587176768,bursting,bursting,79,86,16.5,16.5,0.2715347398872764,0.26665362896325806,0.49877799391490846,0.48891387782042195,27.459203389305973,27.508456330224252,[-52.       -52.       -52.       ... -55.05086  -55.050613 -55.05037 ],[-52.      -52.      -52.      ... -55.99408 -55.99421 -55.99434],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.014545800332177486,276.7664232955933,bursting,bursting,76,84,16.0,16.0,0.26881082950447127,0.2680079300976578,0.49404673682130334,0.4895122010916121,27.7549867703244,27.675911107854457,,,
0.014545800332177486,277.0701222107906,bursting,bursting,76,84,16.0,16.0,0.2708224721332637,0.2735631041423356,0.4965120031776768,0.49698084138856446,27.708197693013194,27.545641984636585,,,
0.014545800332177486,277.35236514704883,bursting,bursting,77,83,16.0,16.0,0.26744471142058546,0.26762565246158754,0.49036434070514395,0.4901119905898498,27.735460367644794,27.69515333101159,,,
0.014545800332177486,277.58123881365174,bursting,bursting,76,83,16.0,16.0,0.26972422946468083,0.26533578835158456,0.491569581674286,0.4845430758794458,27.642827570198264,27.687789739651844,,,
0.014545800332177486,283.68812673413186,bursting,bursting,75,82,16.0,16.0,0.2687718277066356,0.27038563438327934,0.48506014745828474,0.4906289863605142,27.455845848353956,27.459190939356183,,,
0.014545800332177486,284.15742437309285,bursting,bursting,75,82,16.0,16.0,0.26894022201170775,0.271704417039257,0.4858024241540965,0.491328059745492,27.46949926246701,27.377612394457625,,,
0.014545800332177486,284.39123643116164,bursting,bursting,75,82,16.0,16.0,0.2728878855544378,0.26703805527420066,0.4907614163374474,0.48232286692712106,27.36587061089616,27.454288770548967,,,
0.014545800332177486,299.72470377120817,bursting,bursting,71,78,15.0,15.0,0.25721005074885495,0.25359966295754727,0.49511078103725703,0.4956506654110183,27.39987560747082,27.56201939546176,,,
0.014545800332177486,318.0425793037399,bursting,bursting,71,73,14.0,14.0,0.240818481184485,0.23657764145532548,0.5027525703225156,0.4987406797835466,27.507341945446743,27.63631086586332,,,
0.014545800332177486,326.21092135216526,bursting,bursting,69,72,13.5,14.0,0.2232691519868906,0.243965321133382,0.512085210979107,0.5055228369941611,27.56482716205116,27.191276041609527,,,
0.014796932115297711,222.4276428040119,bursting,bursting,101,91,22.0,22.0,0.3294655190734248,0.32441039945046946,0.42503453405589214,0.4163110676297329,27.432362432501698,27.385512731253936,,,
0.014796932115297711,229.84333871756644,bursting,bursting,96,86,21.0,21.0,0.32389186822808347,0.32247826086956516,0.4377804531027689,0.4347826086956522,27.371485455268136,27.33926737837182,,,
0.014796932115297711,239.4430625760652,bursting,bursting,91,87,20.0,19.5,0.31706009781807637,0.2934641401245352,0.4466578823949795,0.4479684630202033,27.204643085878782,27.499529925022202,,,
0.014796932115297711,239.75321609472297,bursting,bursting,89,90,19.5,19.0,0.29814382521587385,0.29886759780354977,0.4532783355619518,0.4556950488732939,27.45460969723194,27.69250139642022,,,
0.014796932115297711,242.905360868945,bursting,bursting,88,90,19.0,19.0,0.300167945168172,0.3055638889529922,0.4539058599246516,0.4615420118616296,27.5805731365376,27.483095286971736,,,
0.014796932115297711,248.52611952212527,bursting,bursting,87,89,18.5,18.5,0.2851898880295511,0.28388564599898897,0.4617338104582708,0.4596221905593602,27.557235110883965,27.538033359504816,,,
0.014796932115297711,251.5392757474052,bursting,bursting,84,91,18.0,18.0,0.29214593183261606,0.2935736417606848,0.47044433467409963,0.47304808533787457,27.640493825726622,27.60620394106354,,,
0.014796932115297711,265.75975919329136,bursting,bursting,79,87,17.0,17.0,0.2850721609407651,0.2813177906505517,0.4859322610428106,0.4767694104746239,27.518964396854333,27.46693817642149,,,
0.014796932115297711,267.0527705729015,bursting,bursting,79,86,17.0,16.5,0.2930435645529424,0.2931602497910212,0.4961794184777214,0.49171460884102874,27.294978483465922,27.491883356023283,,,
0.014796932115297711,272.0888587176768,bursting,bursting,76,84,16.0,16.0,0.26957491634651143,0.27070631970260217,0.4957243772462511,0.4956629491945477,27.78567426676087,27.708184214452448,,,
0.014796932115297711,276.7664232955933,bursting,bursting,75,82,16.0,16.0,0.2713598969174349,0.2681155889089227,0.495589255624938,0.4873056868573656,27.623589913390276,27.588556546334345,[-52.       -52.       -52.       ... -53.6778   -53.677254 -53.676704],[-52.       -52.       -52.       ... -55.662693 -55.66255  -55.662407],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.014796932115297711,277.0701222107906,bursting,bursting,75,82,16.0,16.0,0.2698575082206797,0.27021715633290744,0.48715138229204713,0.4913039206052864,27.52195853206134,27.562989332336713,,,
0.014796932115297711,277.35236514704883,bursting,bursting,75,82,16.0,16.0,0.27262226591300076,0.26842284823082163,0.4915212582944212,0.4873769373233258,27.482184016418273,27.562324349432824,,,
0.014796932115297711,277.58123881365174,bursting,bursting,76,82,16.0,16.0,0.2703395415822491,0.26801117427955307,0.4881978177557546,0.4900999803960008,27.51696171697069,27.6253072905764,,,
0.014796932115297711,283.68812673413186,bursting,bursting,75,82,16.0,16.0,0.2727898176814584,0.2714966217858359,0.4914246400314513,0.48607398045982586,27.34420527488992,27.27469024822976,,,
0.014796932115297711,284.15742437309285,bursting,bursting,76,80,16.0,15.5,0.27693397147880444,0.2770778372247835,0.48837663606173076,0.49310880445770366,27.180139908422753,27.455466425995734,,,
0.014796932115297711,284.39123643116164,bursting,bursting,75,81,16.0,15.5,0.27639835617786757,0.2743101667404459,0.4921623151315303,0.49185972160739755,27.17131491427567,27.534283224364923,,,
0.014796932115297711,299.72470377120817,bursting,bursting,73,77,15.0,15.0,0.26130816791409067,0.2603835478173102,0.500638313850159,0.5046681806712088,27.25764461160397,27.318543346798926,,,
0.014796932115297711,318.0425793037399,bursting,bursting,68,73,14.0,14.0,0.23879362214199767,0.24036933323242254,0.5014039310068189,0.5045535962057569,27.547447432680773,27.496065442534288,,,
0.014796932115297711,326.21092135216526,bursting,bursting,69,71,13.5,13.5,0.24476687070203307,0.2464499923104525,0.5037910274818006,0.5126364894653203,27.472612590377366,27.52150857518037,,,
0.014856441727178274,222.4276428040119,bursting,bursting,100,90,22.0,22.0,0.3226168924402272,0.3320509532358724,0.4161724618681982,0.42746003248696257,27.46590029706092,27.337795363875596,,,
0.014856441727178274,229.84333871756644,bursting,bursting,97,86,21.0,21.0,0.3228308711378393,0.32217917361096077,0.43578681309103573,0.43289106296400504,27.35173386879676,27.29595538071976,,,
0.014856441727178274,239.4430625760652,bursting,bursting,89,91,19.0,19.0,0.30530283640086575,0.30541290770298435,0.4653651953370407,0.46264168401572975,27.668395401588043,27.588047651646505,,,
0.014856441727178274,239.75321609472297,bursting,bursting,88,93,19.0,19.0,0.3073796341719814,0.30446624350836704,0.46721330623496143,0.4616272360069243,27.62184975973655,27.593764471440878,,,
0.014856441727178274,242.905360868945,bursting,bursting,89,89,19.0,19.0,0.30368575086884964,0.30695432530762606,0.4572891896835559,0.46346719810905396,27.50609685737095,27.449939504353818,,,
0.014856441727178274,248.52611952212527,bursting,bursting,84,93,18.0,18.0,0.2921335035219592,0.29411346677721184,0.4727461825745756,0.47376524931896236,27.736376821861736,27.646084050403875,,,
0.014856441727178274,251.5392757474052,bursting,bursting,83,92,18.0,18.0,0.29293331770772274,0.2939639957642076,0.4687683112621588,0.47064360513001535,27.573757175126286,27.52235918672778,,,
0.014856441727178274,265.75975919329136,bursting,bursting,79,87,17.0,17.0,0.28020357686453584,0.27886053412462897,0.47564687975646874,0.4747774480712166,27.518739588904936,27.530263566515398,,,
0.014856441727178274,267.0527705729015,bursting,bursting,79,87,17.0,17.0,0.28537963678516254,0.2884475835711869,0.4829984544049458,0.4837695321948624,27.426775825497508,27.246115109700874,,,
0.014856441727178274,272.0888587176768,bursting,bursting,76,84,16.0,16.0,0.2722013017780992,0.27411205602801403,0.4987655552507544,0.5002501250625311,27.713539507207877,27.625790194817323,,,
0.014856441727178274,276.7664232955933,bursting,bursting,77,81,16.0,16.0,0.2739641003997122,0.27418591324712865,0.49653665681868975,0.4982933452923736,27.49773816462314,27.51594781419157,,,
0.014856441727178274,277.0701222107906,bursting,bursting,75,82,16.0,16.0,0.27054936987642253,0.27099603360350816,0.4894163709776091,0.49272006109728766,27.524391478406596,27.539502688022186,[-52.       -52.       -52.       ... -53.120113 -53.118874 -53.117634],[-52.       -52.       -52.       ... -55.504234 -55.50409  -55.503944],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.014856441727178274,277.35236514704883,bursting,bursting,75,83,16.0,16.0,0.2671428571428571,0.2708224850603784,0.48426150121065376,0.4959210493689405,27.573975792215727,27.598313818132958,,,
0.014856441727178274,277.58123881365174,bursting,bursting,84,77,16.0,16.0,0.2704076620825148,0.26834447313177123,0.4911591355599213,0.4825905460512027,27.55726203110235,27.455563420888634,,,
0.014856441727178274,283.68812673413186,bursting,bursting,75,81,15.5,15.5,0.2793877807050559,0.2777047309533852,0.5018190942165349,0.49616710908233885,27.514333092600236,27.48126181526589,,,
0.014856441727178274,284.15742437309285,bursting,bursting,74,77,15.5,15.0,0.28068270760219166,0.2607366690640091,0.5049612442245056,0.5137162231583273,27.517027022459555,27.75154117952832,,,
0.014856441727178274,284.39123643116164,bursting,bursting,75,80,15.0,15.0,0.25886913718789073,0.25726685506661295,0.5100869698283558,0.5046427129592248,27.79537419123961,27.7404842509391,,,
0.014856441727178274,299.72470377120817,bursting,bursting,76,76,14.5,14.5,0.24109287941522273,0.26504923358034704,0.5111690436027193,0.5075626839914729,27.560290949157178,27.47553216726069,,,
0.014856441727178274,318.0425793037399,bursting,bursting,69,73,14.0,14.0,0.24079484208935664,0.24307231210789682,0.5037022112527075,0.5079881130781538,27.473345746764,27.402548769210277,,,
0.014856441727178274,326.21092135216526,bursting,bursting,71,70,13.5,13.5,0.22648927306811087,0.2204463970105541,0.5207248489897937,0.5049739938393171,27.385781094599114,27.5050661454324,,,
0.015003928298712423,222.4276428040119,bursting,bursting,101,90,22.0,22.0,0.32563679294565034,0.33079880032104086,0.4179116952587918,0.42242216871541416,27.36826943533847,27.234436571916344,,,
0.015003928298712423,229.84333871756644,bursting,bursting,97,86,21.0,21.0,0.3221460545379842,0.32086867129272656,0.4324978915727784,0.4283389017390559,27.277648205607267,27.24159363159884,,,
0.015003928298712423,239.4430625760652,bursting,bursting,89,89,19.0,19.0,0.30598036713002713,0.29801175384476797,0.4641340419113039,0.4503388800072054,27.60396168478961,27.607877105050864,,,
0.015003928298712423,239.75321609472297,bursting,bursting,88,90,19.0,19.0,0.30391975593972437,0.29775699667954203,0.4622353702505315,0.45176300512751,27.63664444713345,27.634535577182792,,,
0.015003928298712423,242.905360868945,bursting,bursting,86,89,18.0,19.0,0.28666746669866794,0.3013726648788692,0.48001920076803073,0.45452479432753057,27.269635121918352,27.48483161292024,,,
0.015003928298712423,248.52611952212527,bursting,bursting,84,93,18.0,18.0,0.2916735173223722,0.29819724792635566,0.46975924838520255,0.4794553387351968,27.67522983195603,27.56208443618046,,,
0.015003928298712423,251.5392757474052,bursting,bursting,85,91,18.0,18.0,0.2972845113066516,0.2974587160329319,0.47308165389346213,0.47589587398277255,27.451647849121425,27.457087119599635,,,
0.015003928298712423,265.75975919329136,bursting,bursting,79,86,17.0,17.0,0.2810738829572208,0.2836566160937198,0.47559032649275923,0.480122911465335,27.46116003745328,27.383251736103556,,,
0.015003928298712423,267.0527705729015,bursting,bursting,79,87,17.0,17.0,0.28392079965565076,0.2858370943477328,0.47826294896934324,0.4775891300713994,27.370802018666478,27.248351519999616,,,
0.015003928298712423,272.0888587176768,bursting,bursting,83,76,16.0,16.0,0.2697798269188094,0.2708755623671328,0.49310880445770366,0.4943886883868098,27.68887456542154,27.631651695714805,,,
0.015003928298712423,276.7664232955933,bursting,bursting,83,76,16.0,16.0,0.27021391423805347,0.2695567462250365,0.490628986360514,0.4870920603994155,27.54119578349584,27.48037480665652,,,
0.015003928298712423,277.0701222107906,bursting,bursting,75,82,16.0,16.0,0.2739891817126486,0.27159155311337263,0.4939857238125819,0.4928171894635686,27.4234376959871,27.489407026339986,,,
0.015003928298712423,277.35236514704883,bursting,bursting,75,82,16.0,16.0,0.2753673550436855,0.2712225459709608,0.49642573471008744,0.48970397394774845,27.411474945823098,27.446130561854048,[-52.      -52.      -52.      ... -52.39904 -52.39481 -52.39055],[-52.       -52.       -52.       ... -55.503616 -55.503468 -55.50332 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.015003928298712423,277.58123881365174,bursting,bursting,74,82,16.0,16.0,0.27163136270819466,0.27582924140695436,0.49204123305533,0.5010522096402446,27.4960724214825,27.41505689898383,,,
0.015003928298712423,283.68812673413186,bursting,bursting,74,79,15.5,15.0,0.27749442931418683,0.2578303467181076,0.4951720722951224,0.5076399817249606,27.48836298065855,27.76499979004419,,,
0.015003928298712423,284.15742437309285,bursting,bursting,75,79,15.5,15.0,0.2532282993468614,0.2550133185907421,0.49857904970833133,0.5025883298989797,27.502639064551243,27.80213510466468,,,
0.015003928298712423,284.39123643116164,bursting,bursting,73,80,15.5,15.5,0.27516462841015976,0.25368657835541086,0.49512303807496155,0.4998750312421895,27.553780144248176,27.40333968124582,,,
0.015003928298712423,299.72470377120817,bursting,bursting,74,76,14.5,15.0,0.23860128536005273,0.2597918684648434,0.5060472648145337,0.49673397412015985,27.565839020223095,27.189808645291436,,,
0.015003928298712423,318.0425793037399,bursting,bursting,70,72,14.0,14.0,0.24554791055347566,0.23963075999399583,0.5059192552868562,0.5003252113874019,27.256897401664162,27.425184950411037,,,
0.015003928298712423,326.21092135216526,bursting,bursting,70,70,13.5,13.5,0.21970916775686836,0.24515724846510434,0.5031699708161417,0.5011903270266883,27.490078337289596,27.40135242528796,,,
0.015498902840465404,222.4276428040119,bursting,bursting,87,97,21.0,21.0,0.32476707731708393,0.32281622389854625,0.4415595884664635,0.437301847600306,27.474522007814063,27.43151408397707,,,
0.015498902840465404,229.84333871756644,bursting,bursting,92,87,20.0,20.0,0.3105002748763055,0.30991269753563905,0.4398020890599231,0.4420377942314068,27.434108637598456,27.47210582056969,,,
0.015498902840465404,239.4430625760652,bursting,bursting,91,87,18.5,18.5,0.3163541419416094,0.3156914517421849,0.47472110135295503,0.4714979489839218,27.553924972381925,27.48221677677184,,,
0.015498902840465404,239.75321609472297,bursting,bursting,87,92,19.0,19.0,0.30411021291130624,0.3051781623534217,0.4554252533302971,0.45362788904261825,27.41432026517617,27.293261020475935,,,
0.015498902840465404,242.905360868945,bursting,bursting,84,93,18.0,18.0,0.289483541695931,0.29186524239934253,0.46823055672613195,0.4695386782486206,27.76861634760133,27.649968770503424,,,
0.015498902840465404,248.52611952212527,bursting,bursting,83,92,18.0,18.0,0.30077004017600917,0.29973156258830175,0.47828582360818833,0.4709428275407365,27.378698318840016,27.278516315395464,,,
0.015498902840465404,251.5392757474052,bursting,bursting,90,81,17.5,17.0,0.2821264939031782,0.2838703368698966,0.48483673123075804,0.48892582995159634,27.454307668138856,27.762159789239355,,,
0.015498902840465404,265.75975919329136,bursting,bursting,76,83,16.0,16.0,0.2731782713833417,0.271963824289406,0.4985914790716226,0.49691910157026425,27.675419958886184,27.673475389099217,,,
0.015498902840465404,267.0527705729015,bursting,bursting,75,83,16.0,16.0,0.27245895133687204,0.26910535219555254,0.49605635200158743,0.49035231814058405,27.629629373262855,27.667844460700017,,,
0.015498902840465404,272.0888587176768,bursting,bursting,77,82,16.0,16.0,0.27763664260381815,0.2776719470623623,0.503056065598511,0.5013033888109082,27.430333371327283,27.364724166414828,,,
0.015498902840465404,276.7664232955933,bursting,bursting,75,81,15.5,15.5,0.2569115973188311,0.2563733656418801,0.5058808650562793,0.5048210409409863,27.528883013128144,27.502010248027997,,,
0.015498902840465404,277.0701222107906,bursting,bursting,75,80,15.5,15.5,0.253816984332901,0.2837582154949216,0.4989522003792037,0.49790878311093406,27.55300818265216,27.360764353429744,,,
0.015498902840465404,277.35236514704883,bursting,bursting,73,81,15.5,15.5,0.2808424015480889,0.251295848348719,0.5026262220100023,0.4936565137976994,27.494662177192,27.564847621438478,,,
0.015498902840465404,277.58123881365174,bursting,bursting,80,76,15.5,15.5,0.277871454076572,0.25613126947431925,0.4959333465582226,0.5025630716654939,27.497396116195567,27.402290464014477,[-52.       -52.       -52.       ... -55.629246 -55.6292   -55.629154],[-52.       -52.       -52.       ... -51.133095 -51.084087 -51.033485],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.015498902840465404,283.68812673413186,bursting,bursting,78,74,15.0,15.0,0.25908952805347396,0.26057900777962023,0.5063803929511849,0.51013901288101,27.635336590681298,27.617277854020482,,,
0.015498902840465404,284.15742437309285,bursting,bursting,74,78,15.0,15.0,0.2541457098750062,0.2604108262398697,0.49798316816891597,0.5097099750242112,27.703203929739143,27.601945842057823,,,
0.015498902840465404,284.39123643116164,bursting,bursting,78,77,15.0,15.0,0.2654949359585596,0.26329432296478805,0.5154240651496018,0.513294322964788,27.473542006843946,27.518681570967647,,,
0.015498902840465404,299.72470377120817,bursting,bursting,76,74,14.0,14.0,0.24625368116546337,0.24527281158225558,0.5212269682833389,0.5152248956669586,27.693261485731007,27.61043529305334,,,
0.015498902840465404,318.0425793037399,bursting,bursting,71,71,13.5,13.5,0.22708164704039266,0.22248069942226084,0.5222068461317527,0.5112735824939924,27.38462819012882,27.491387843784977,,,
0.015498902840465404,326.21092135216526,bursting,bursting,72,69,13.0,13.0,0.22434055219131682,0.22729504172803133,0.5131889561736632,0.5167558070433816,27.694943363924228,27.563201172646142,,,
0.015770769888685917,222.4276428040119,bursting,bursting,96,86,21.0,21.0,0.31902712010331474,0.32303315888905787,0.43047783039173476,0.4343011009532909,27.397767668085987,27.29852610852604,,,
0.015770769888685917,229.84333871756644,bursting,bursting,93,85,20.0,20.0,0.31035165270172216,0.3122123893805311,0.43984077763849483,0.44247787610619455,27.397147869546817,27.340559875817373,,,
0.015770769888685917,239.4430625760652,bursting,bursting,85,92,18.5,18.0,0.2930827103134358,0.29192297720898436,0.4716869885144218,0.47137571000966316,27.41117342915332,27.703924174763884,,,
0.015770769888685917,239.75321609472297,bursting,bursting,94,84,18.0,18.0,0.3000120845921448,0.2986693071219839,0.4833836858006043,0.48301011906199426,27.65738593184655,27.678081590612468,,,
0.015770769888685917,242.905360868945,bursting,bursting,84,92,18.0,18.0,0.3004035668543535,0.29701538534480726,0.48331359802808055,0.4741246473697936,27.572334441313576,27.49242713778301,,,
0.015770769888685917,248.52611952212527,bursting,bursting,91,82,18.0,17.5,0.29949692040058323,0.27199139060452915,0.4701678499224223,0.46790192775594236,27.25047790747641,27.6155829478051,,,
0.015770769888685917,251.5392757474052,bursting,bursting,79,87,17.0,17.0,0.2845645440577519,0.2836171604370049,0.48776918762041793,0.4844843874906131,27.69646922271889,27.62812768930536,,,
