Vi_threshold,Vi0,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
-18.91369146338961,-83.5989607818643,bursting,bursting,82,80,15.5,15.5,0.2583773354995937,0.2830683119196032,0.5077173030056865,0.5088411143620404,27.549921109215234,27.517817416796834,,,
-18.91369146338961,-82.85987488320067,bursting,bursting,85,79,15.0,15.0,0.2740702868521606,0.2710547941574104,0.5381841666218179,0.5301805264692628,27.65717528029302,27.63241785409863,,,
-18.91369146338961,-82.27821706868562,bursting,bursting,85,79,15.0,15.0,0.26941965464434714,0.27124956769267616,0.5280667476369013,0.5320705525552687,27.684982268304697,27.652370691217925,,,
-18.73742354832292,-105.14582794454225,bursting,bursting,75,83,16.0,16.0,0.26069814405231245,0.26087163837497634,0.480815463025291,0.4768262445164982,27.800953490949276,27.690355399283337,,,
-18.73742354832292,-101.4811769100413,bursting,bursting,83,76,16.0,16.0,0.25676183320811385,0.26290054592926654,0.4695717505634861,0.47472110135295525,27.757290016289218,27.554439287662667,,,
-18.73742354832292,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.2664765525982254,0.26565765765765775,0.4874719703617042,0.48048048048048053,27.646642739410193,27.536320308056297,,,
-18.73742354832292,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2609568417530948,0.2610176759254846,0.4779429336137266,0.47644004002096346,27.73043667845193,27.657919027356385,,,
-18.73742354832292,-94.1611661339811,bursting,bursting,82,75,16.0,16.0,0.26535697868531194,0.26854739284937285,0.48387486995862866,0.48347716779075095,27.61590863030037,27.46174675300863,,,
-18.73742354832292,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.27028614789611505,0.27324034708236994,0.4895601302229946,0.4972526789488078,27.500234777607567,27.462674089911754,,,
-18.73742354832292,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2734708040051551,0.27387289247604685,0.495687518588282,0.4951598128295906,27.46224038508739,27.40589666305792,,,
-18.73742354832292,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2725501319586612,0.26989347601983216,0.49330340626002006,0.49089391782435804,27.455748944581646,27.526088873719637,,,
-18.73742354832292,-92.78411885748214,bursting,bursting,74,82,16.0,16.0,0.2737373235235636,0.2754203561834644,0.4971167230065619,0.4974629390110436,27.474511124415265,27.376697448434484,,,
-18.73742354832292,-91.72173892393454,bursting,bursting,82,76,16.0,16.0,0.26806515421622,0.27302704431921626,0.4884124154436005,0.4921623151315305,27.580529417120513,27.3937033690074,,,
-18.73742354832292,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.27234210267021375,0.269402384609758,0.49265937530791204,0.4876502572355107,27.459722749328673,27.4727503489793,,,
-18.73742354832292,-88.57314278030957,bursting,bursting,76,82,16.0,16.0,0.2747821350762529,0.2739729421676001,0.49514755397108334,0.495564695971059,27.395449144382155,27.39862892908346,,,
-18.73742354832292,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.27500862791500263,0.27692882961485754,0.49302371444066456,0.4985666209647264,27.354473437393708,27.31078850409804,,,
-18.73742354832292,-85.52555330351612,bursting,bursting,79,81,15.5,16.0,0.2582647245091829,0.28150127353543425,0.5066497783407219,0.499425660490436,27.561859827705906,27.157372527951182,,,
-18.73742354832292,-84.7239990177665,bursting,bursting,81,81,16.0,15.5,0.28002414001206977,0.28227086114399447,0.5029169181251257,0.5037402715160063,27.2774776398624,27.465854514125713,[-52.       -52.       -52.       ... -63.49876  -63.43709  -63.375725],[-52.       -52.       -52.       ... -55.694393 -55.694317 -55.694244],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-18.73742354832292,-84.36968645429397,bursting,bursting,84,79,15.0,15.0,0.26808946828922137,0.2715740099141837,0.5256656240965123,0.5330206278982996,27.709387234864575,27.666248510810874,,,
-18.73742354832292,-83.78563181339008,bursting,bursting,84,79,15.0,15.0,0.2681763379986369,0.26926427496634187,0.5241914347119567,0.5279691666006705,27.676198627252198,27.666116902801004,,,
-18.73742354832292,-83.5989607818643,bursting,bursting,83,80,15.5,15.5,0.2665934410795541,0.26431946824531355,0.5230399079449761,0.5192916861401049,27.36736248259159,27.391023509072852,,,
-18.73742354832292,-82.85987488320067,bursting,bursting,85,79,15.0,15.0,0.2740702868521606,0.2710547941574104,0.5381841666218179,0.5301805264692628,27.65717528029302,27.63241785409863,,,
-18.73742354832292,-82.27821706868562,bursting,bursting,84,76,14.5,16.0,0.2624374764696392,0.2768550967545329,0.5378368203087184,0.5078978109604348,27.333815254931668,27.402029993199115,,,
-18.64217287385621,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.26415688173344654,0.2619988434849654,0.48420288100714204,0.4818812644564378,27.68765282406409,27.760379029473903,,,
-18.64217287385621,-101.4811769100413,bursting,bursting,84,76,16.0,16.0,0.26311997117809527,0.26040575292885043,0.48036507745886886,0.47623583198399844,27.655386807191256,27.70381844486191,,,
-18.64217287385621,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.2654720747918389,0.26090266707906073,0.48692603593514144,0.475839261497466,27.694986247926202,27.672621642557434,,,
-18.64217287385621,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2627868931338113,0.2675238795003673,0.48116248857239097,0.48983590497183443,27.68551073932858,27.626986461389716,,,
-18.64217287385621,-94.1611661339811,bursting,bursting,82,75,16.0,16.0,0.2648422781508141,0.27035082575979685,0.4830684507994783,0.48861526434085806,27.62732900570671,27.45977642763274,,,
-18.64217287385621,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2736100390907051,0.27314940598216714,0.497970769115853,0.49398572381258177,27.50592833435026,27.423804562938262,,,
-18.64217287385621,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2702993806761156,0.2687195554794021,0.489584098308487,0.4895601302229946,27.500960423305212,27.543277784589918,,,
-18.64217287385621,-93.01396526987197,bursting,bursting,76,82,16.0,16.0,0.2683587553386208,0.2663682555044764,0.4881025015253203,0.48390999274135,27.56739700089907,27.544439189918265,,,
-18.64217287385621,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2707487651000149,0.2738749443041736,0.48906930111996877,0.4950740135650278,27.46920328902371,27.39806441946168,,,
-18.64217287385621,-91.72173892393454,bursting,bursting,82,76,16.0,16.0,0.26797353709445104,0.27302704431921626,0.48824548983228777,0.4921623151315305,27.58872273680804,27.3937033690074,,,
-18.64217287385621,-88.71816837536491,bursting,bursting,79,81,15.5,15.5,0.2836977368622938,0.2884903612589798,0.511443549418233,0.5168225748100675,27.56013291457084,27.443009498913007,,,
-18.64217287385621,-88.57314278030957,bursting,bursting,76,82,16.0,16.0,0.2762461292578162,0.2758242306349443,0.4994506043352312,0.49877799391490846,27.379728950664028,27.38132426157458,,,
-18.64217287385621,-88.53522241405496,bursting,bursting,76,82,16.0,16.0,0.27900698841991045,0.27817757829542905,0.5045790549234301,0.5014919385170882,27.35272707158525,27.29274918999919,,,
-18.64217287385621,-85.52555330351612,bursting,bursting,81,80,15.0,15.5,0.2673796791443851,0.26480545861763627,0.5242738806752646,0.5208604614823689,27.7129518262499,27.398565227211115,,,
-18.64217287385621,-84.7239990177665,bursting,bursting,81,81,16.0,16.0,0.2823437578687618,0.2814234410708458,0.503600745329103,0.5022727843491799,27.196933180521942,27.14557796662984,,,
-18.64217287385621,-84.36968645429397,bursting,bursting,83,80,15.0,15.0,0.27024162780839356,0.2662137444473478,0.5298855447223401,0.5226025607525474,27.680583825806302,27.725329317436,[-52.       -52.       -52.       ... -60.04402  -59.99942  -59.955036],[-52.       -52.       -52.       ... -55.657627 -55.657562 -55.657497],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-18.64217287385621,-83.78563181339008,bursting,bursting,81,80,15.0,15.0,0.2721262529323949,0.26956613924889367,0.5331627212625295,0.5300681137526171,27.64297268042495,27.699768852685228,,,
-18.64217287385621,-83.5989607818643,bursting,bursting,82,80,15.5,15.5,0.26659883645091453,0.2612293144208034,0.5217708904020245,0.5139274334463974,27.341749592217386,27.495870441474302,,,
-18.64217287385621,-82.85987488320067,bursting,bursting,85,79,15.0,15.0,0.2740702868521606,0.2710547941574104,0.5381841666218179,0.5301805264692628,27.65717528029302,27.63241785409863,,,
-18.64217287385621,-82.27821706868562,bursting,bursting,86,79,15.0,15.0,0.26907493159334867,0.2695452020001589,0.5262050094716902,0.5291425245389846,27.66469886194547,27.6908268053293,,,
-18.513491657593114,-105.14582794454225,bursting,bursting,73,82,16.0,16.0,0.2624786304206495,0.26138368378391247,0.48156798536033324,0.4768035092738283,27.749983723001506,27.6601985344957,,,
-18.513491657593114,-101.4811769100413,bursting,bursting,84,76,16.0,16.0,0.26152261402836363,0.2583067658519309,0.4791107704101188,0.4723107804935647,27.727012720240577,27.711561904212772,,,
-18.513491657593114,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.26264968091971636,0.2662254534914615,0.4780228972967805,0.4830801188377092,27.6555982119716,27.536913452353982,,,
-18.513491657593114,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2629185912240185,0.2665511603504234,0.48113933795227093,0.48805485736596804,27.673129871453813,27.6437463647496,,,
-18.513491657593114,-94.1611661339811,bursting,bursting,83,76,16.0,16.0,0.26743168336088674,0.267243881203444,0.48623942429252154,0.48369933249492114,27.573464113431303,27.505662339269897,,,
-18.513491657593114,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2731679427264593,0.27106576629477375,0.4971661529283086,0.4893325504012528,27.51423195130239,27.441720954018162,,,
-18.513491657593114,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.27017372155615355,0.26965022597759897,0.48935649620748706,0.4912556494399684,27.508597230025128,27.52878171123399,,,
-18.513491657593114,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2724227946608878,0.2695788289390011,0.4925380485642515,0.4891649953529326,27.450304913378496,27.49684932826454,,,
-18.513491657593114,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2768447583160733,0.2710669343387359,0.49908916227884104,0.4896440287910689,27.37865919261204,27.44418918217114,,,
-18.513491657593114,-91.72173892393454,bursting,bursting,82,76,16.0,16.0,0.26797353709445104,0.27302704431921626,0.48824548983228777,0.4921623151315305,27.58872273680804,27.3937033690074,,,
-18.513491657593114,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.27572565890322887,0.2692960341316783,0.4944864757948869,0.484824978182876,27.3451350242695,27.439471905724726,,,
-18.513491657593114,-88.57314278030957,bursting,bursting,76,82,16.0,16.0,0.27620326173428805,0.2717378041340264,0.49721559268098636,0.48807867828293905,27.3678511050776,27.379535853218457,,,
-18.513491657593114,-88.53522241405496,bursting,bursting,78,82,16.0,16.0,0.2794353223868642,0.2736334326007237,0.500600720865038,0.4922349929856513,27.280199910965646,27.36967041778454,,,
-18.513491657593114,-85.52555330351612,bursting,bursting,80,81,15.5,15.5,0.2664575983274532,0.25946911689637575,0.5226708480334509,0.5104645227156711,27.374401175363605,27.533975786779983,,,
-18.513491657593114,-84.7239990177665,bursting,bursting,84,79,15.0,15.0,0.2717626620339434,0.2676593521421107,0.5345449685954832,0.5224660397074191,27.702650686337986,27.653566045656483,,,
-18.513491657593114,-84.36968645429397,bursting,bursting,82,80,15.0,15.0,0.27032040919089406,0.26626940567665064,0.5300400180213606,0.5227118289686895,27.680583825806327,27.725329317435968,,,
-18.513491657593114,-83.78563181339008,bursting,bursting,79,81,15.5,15.5,0.2651282584941984,0.25909333876345847,0.5203184348821479,0.5090742484791407,27.417039303624648,27.52411134415751,[-52.       -52.       -52.       ... -53.445377 -53.42508  -53.40478 ],[-52.       -52.       -52.       ... -55.530434 -55.53039  -55.53035 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-18.513491657593114,-83.5989607818643,bursting,bursting,84,80,15.0,15.5,0.27216103507271167,0.2658033647970459,0.5346449957228402,0.5200613672413343,27.6773798894167,27.307482209477953,,,
-18.513491657593114,-82.85987488320067,bursting,bursting,82,80,15.0,15.5,0.27255211538976143,0.2652114173126279,0.535202975728545,0.5184973945505923,27.67275502569461,27.31453715687494,,,
-18.513491657593114,-82.27821706868562,bursting,bursting,85,79,15.0,15.0,0.27202698754216825,0.27067509427949216,0.5312508300794221,0.5311520688373081,27.61536053547456,27.664689669964734,,,
-18.25714244410362,-105.14582794454225,bursting,bursting,73,83,16.0,16.0,0.2586149531821855,0.26151816764600083,0.47530776177574974,0.47967382180117507,27.790548332376442,27.72319863764661,,,
-18.25714244410362,-101.4811769100413,bursting,bursting,84,76,16.0,16.0,0.2642652752061942,0.26871651182224826,0.4809195181186427,0.491569581674286,27.634235555773884,27.588921704725703,,,
-18.25714244410362,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.26797577178585374,0.26763172003704216,0.48847205939820226,0.48740069210898296,27.606880964435057,27.566318264709608,,,
-18.25714244410362,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2668599551700613,0.26491071643733305,0.487281941331254,0.4819625515097476,27.622124738827846,27.580198637089605,,,
-18.25714244410362,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2682832013217359,0.2721504870009171,0.4859322610428106,0.49567523358695376,27.538911472437736,27.478989703877293,,,
-18.25714244410362,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2757864846688419,0.2725766567754697,0.49816922808678105,0.4945598417408506,27.39285426730769,27.46052646896955,,,
-18.25714244410362,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.26817549935370594,0.2642215030564548,0.48776918762041793,0.47944384513963784,27.56665597362777,27.562295682911813,,,
-18.25714244410362,-93.01396526987197,bursting,bursting,83,76,16.0,16.0,0.2706349783172228,0.2740737059218211,0.4845313370642245,0.4970055416117891,27.402182744405025,27.43321007107339,,,
-18.25714244410362,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.27220827796643515,0.27688510552561313,0.4921502042423347,0.5037022112527075,27.450304913378535,27.414397106660836,,,
-18.25714244410362,-91.72173892393454,bursting,bursting,82,76,16.0,16.0,0.26955649109065993,0.27788213489618563,0.4895241824946153,0.5009141683572519,27.52834686868164,27.31249530462298,,,
-18.25714244410362,-88.71816837536491,bursting,bursting,80,81,15.5,15.5,0.2851570467060981,0.2857615556913056,0.5098919029165817,0.5090612909794339,27.486258919470554,27.429550515969225,,,
-18.25714244410362,-88.57314278030957,bursting,bursting,77,82,16.0,16.0,0.2784670526606011,0.277951124535084,0.501290823871469,0.4992386610419111,27.336322537675258,27.279336833522315,,,
-18.25714244410362,-88.53522241405496,bursting,bursting,85,76,15.0,16.0,0.25547174804816725,0.2743812407717908,0.5293105729786952,0.5005130258514977,27.168532097248853,27.458844122157164,,,
-18.25714244410362,-85.52555330351612,bursting,bursting,82,80,15.5,15.5,0.26463183576007665,0.26335670487180163,0.5190895169872043,0.5174510361956998,27.45232120677256,27.421194899797264,,,
-18.25714244410362,-84.7239990177665,bursting,bursting,81,80,15.5,15.5,0.2596156287288326,0.28591135521778,0.5077559724796262,0.5109209349853112,27.483074166191827,27.4474785294502,,,
-18.25714244410362,-84.36968645429397,bursting,bursting,84,79,15.0,15.0,0.26975563313233913,0.27259358288770025,0.5289326139849784,0.53475935828877,27.68954189361332,27.64096431344955,,,
-18.25714244410362,-83.78563181339008,bursting,bursting,81,80,16.0,15.5,0.27851373182552536,0.2612366715983879,0.49707965701503665,0.5101780521401967,27.260876888562702,27.427497337868864,,,
-18.25714244410362,-83.5989607818643,bursting,bursting,80,81,15.5,15.5,0.2668548871983895,0.2604193300946049,0.5228348103416725,0.5113781641523908,27.36123957767814,27.489837872121726,[-52.      -52.      -52.      ... -69.62502 -69.53309 -69.4416 ],[-52.       -52.       -52.       ... -55.676327 -55.676296 -55.676266],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-18.25714244410362,-82.85987488320067,bursting,bursting,85,79,15.0,15.0,0.268394164428293,0.27144798912608925,0.5266761468373098,0.5330348338263905,27.715128487767704,27.662523293228723,,,
-18.25714244410362,-82.27821706868562,bursting,bursting,86,79,15.0,15.0,0.27508160457525155,0.2748970750477624,0.5395343818284819,0.5381696849016494,27.623435943445035,27.597190432386913,,,
-18.063443290817037,-105.14582794454225,bursting,bursting,76,83,16.5,15.0,0.2763736778058599,0.2362224201048778,0.4680333239726667,0.4947066389630948,27.596511953304482,27.586147474749207,,,
-18.063443290817037,-101.4811769100413,bursting,bursting,84,76,16.0,16.0,0.26219802168537165,0.26703275342598903,0.47555640098915747,0.4859558752065314,27.626568263445805,27.56339802885912,,,
-18.063443290817037,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.2698658030960969,0.2655398562955104,0.4906650965383578,0.4822298307373293,27.549164329933237,27.56629791781413,,,
-18.063443290817037,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2665045592705167,0.2630039790977514,0.4863221884498479,0.4794093676590441,27.62339442733851,27.62797796901733,,,
-18.063443290817037,-94.1611661339811,bursting,bursting,85,75,15.0,16.5,0.24615423797881003,0.2889643463497452,0.5093724531377342,0.485083676934271,27.36060120084004,27.346680199846784,,,
-18.063443290817037,-93.84527381702881,bursting,bursting,74,82,16.0,16.0,0.2699362335967699,0.26756210915638623,0.49240465814806617,0.48665352702143705,27.566011755158122,27.54438112634385,,,
-18.063443290817037,-93.13852565023593,bursting,bursting,83,77,16.0,16.0,0.27561890472618145,0.2743461739065643,0.5001250312578144,0.49673397412016007,27.445532519529138,27.403088983505825,,,
-18.063443290817037,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27014742310189754,0.27059112695096454,0.4809889132055505,0.4915816640039326,27.383248634621456,27.478689995432017,,,
-18.063443290817037,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.27589312518763115,0.2717519106407993,0.5003502451716201,0.48990789731530476,27.42811540820529,27.417717919548995,,,
-18.063443290817037,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2718877076086423,0.268448238232655,0.4899318994659742,0.4850013337536679,27.43919996498952,27.468901312115452,,,
-18.063443290817037,-88.71816837536491,bursting,bursting,77,81,16.0,15.5,0.28084923760476643,0.28209308842636244,0.5048975058063213,0.5095151962907294,27.265862172157583,27.576134861617682,,,
-18.063443290817037,-88.57314278030957,bursting,bursting,77,82,16.0,16.0,0.27869710412201576,0.27907853087474266,0.4984299456711359,0.5024368185700647,27.285585645091498,27.267597471339116,,,
-18.063443290817037,-88.53522241405496,bursting,bursting,79,81,15.5,15.5,0.26661955611390276,0.2632858990944372,0.5234505862646565,0.517464424320828,27.399345985138503,27.453789716656377,,,
-18.063443290817037,-85.52555330351612,bursting,bursting,82,77,15.5,15.5,0.28566671789355047,0.28565638141561517,0.5122688386865427,0.5066626133657597,27.49519660389635,27.403738661831035,,,
-18.063443290817037,-84.7239990177665,bursting,bursting,84,79,15.0,15.0,0.2694885733889269,0.2720044822710174,0.5277880403230063,0.5336036925375522,27.68064027362889,27.647822523880446,,,
-18.063443290817037,-84.36968645429397,bursting,bursting,86,79,15.0,15.0,0.2697627674486262,0.27287083132594586,0.5289466028404434,0.5353032492907231,27.689541893613335,27.639466199574915,,,
-18.063443290817037,-83.78563181339008,bursting,bursting,80,84,15.0,15.0,0.26854199683042795,0.27056711373957104,0.5282620179609087,0.5280388636603655,27.73274203160638,27.609554364341623,,,
-18.063443290817037,-83.5989607818643,bursting,bursting,85,79,15.0,15.0,0.27032466500715013,0.26598438764587606,0.5296329643557015,0.5221523118293607,27.671933830125827,27.725329317436,,,
-18.063443290817037,-82.85987488320067,bursting,bursting,84,79,15.0,15.0,0.26840123245463876,0.2713539723983586,0.5266900165907356,0.5328502158043372,27.715128487767704,27.66461213501271,[-52.       -52.       -52.       ... -72.337944 -72.23312  -72.12882 ],[-52.       -52.       -52.       ... -55.53324  -55.533215 -55.533188],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-18.063443290817037,-82.27821706868562,bursting,bursting,83,80,15.0,15.0,0.27235403892295373,0.2672310497525397,0.5331911490269262,0.5209690023443605,27.64791841856521,27.628835732630474,,,
-17.01011737753121,-105.14582794454225,bursting,bursting,74,82,16.0,16.0,0.26598925541483315,0.2601113437381045,0.4861803242822763,0.47582794061667294,27.654061384882684,27.714405863686483,,,
-17.01011737753121,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.2686282655978884,0.2670157068062827,0.48877049781275195,0.48930860693839595,27.561734973257895,27.639470428474834,,,
-17.01011737753121,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.2617614163672277,0.2686523149513416,0.4759298479404135,0.49149710016710896,27.640167115921404,27.590382731827745,,,
-17.01011737753121,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.27114622572281183,0.27325754567116783,0.48921285651386914,0.49642573471008733,27.461381637548875,27.451763314244594,,,
-17.01011737753121,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.27527642195437774,0.273628124688776,0.49805757545572255,0.49795837068021104,27.395696812276466,27.476721792615606,,,
-17.01011737753121,-93.84527381702881,bursting,bursting,76,82,16.0,16.0,0.2857898581756809,0.2764006875762933,0.5038164093004508,0.49824369098926297,27.097967980125233,27.3586692312086,,,
-17.01011737753121,-93.13852565023593,bursting,bursting,76,82,16.0,16.0,0.2727876759523574,0.2720172034505772,0.49217442661679306,0.4943520280791952,27.43223900293409,27.474831782624243,,,
-17.01011737753121,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2748189387594227,0.2758306669948312,0.4926836478297285,0.4922471080482401,27.36916160247913,27.28307420350517,,,
-17.01011737753121,-92.78411885748214,bursting,bursting,76,82,16.0,16.0,0.2803437704176511,0.2726848554799735,0.5025883298989797,0.49114707399130664,27.271743002860713,27.3922669719719,,,
-17.01011737753121,-91.72173892393454,bursting,bursting,77,82,16.0,16.0,0.2792497245317039,0.2779447868129663,0.5008514474606832,0.5010271055664112,27.275150178601958,27.319950804289626,,,
-17.01011737753121,-88.71816837536491,bursting,bursting,80,81,15.5,16.0,0.2603373370815232,0.2781799379524301,0.5111167901865578,0.49244103018663526,27.53394876258492,27.20923730369701,,,
-17.01011737753121,-88.57314278030957,bursting,bursting,78,81,15.5,16.0,0.28489556800815086,0.2816919288089977,0.5094243504839532,0.5077817554015286,27.471648402445116,27.208258764560703,,,
-17.01011737753121,-88.53522241405496,bursting,bursting,80,81,15.5,16.0,0.25667760666498346,0.2816644603741541,0.5049229992426155,0.4995379274171391,27.596825176016438,27.15465894090779,,,
-17.01011737753121,-85.52555330351612,bursting,bursting,84,79,15.0,15.0,0.2695275340873057,0.27176583698322865,0.5284853609555016,0.5341309689135775,27.689541893613356,27.673012900685272,,,
-17.01011737753121,-84.7239990177665,bursting,bursting,84,79,15.0,15.0,0.26832347140039436,0.2694059091390447,0.5259697567389874,0.5294927459493805,27.69361347794782,27.70355334874276,,,
-17.01011737753121,-84.36968645429397,bursting,bursting,81,81,15.5,15.0,0.2668830488954033,0.27583793242697546,0.5235053921055388,0.5384304751648943,27.380115714822743,27.553682321102833,,,
-17.01011737753121,-83.78563181339008,bursting,bursting,86,79,15.0,15.0,0.2729336359994659,0.2739711298083384,0.5341167044999332,0.5376199564527835,27.63354713510761,27.629071842902302,,,
-17.01011737753121,-83.5989607818643,bursting,bursting,84,79,15.0,15.0,0.2729836885660305,0.26787916961919,0.5321838162901467,0.5248930530404431,27.58930014816528,27.677466335093744,,,
-17.01011737753121,-82.85987488320067,bursting,bursting,87,79,15.0,15.0,0.275663918799173,0.27556680488986995,0.5370425069144222,0.5385319618719372,27.54955514001594,27.572647516352454,,,
-17.01011737753121,-82.27821706868562,bursting,bursting,86,79,15.0,15.0,0.2755953973775755,0.2705810817955904,0.5351886540005352,0.5287368476709141,27.516920932827343,27.627464164541237,[-52.      -52.      -52.      ... -92.01688 -91.96382 -91.72904],[-52.       -52.       -52.       ... -55.479454 -55.48305  -55.486256],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
