g_s,tau_s,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
0.5301874319400536,3.5705731851886764,bursting,bursting,70,62,15.0,15.0,0.18937934125028008,0.18845753054120556,0.44812906116961676,0.44342948362636625,33.30500371682788,33.231164298909576,,,
0.5301874319400536,3.8804511538385014,bursting,bursting,73,66,16.0,16.0,0.20399732955019614,0.20580723496901693,0.41725778185763157,0.41869033662703053,30.938380690683907,30.815412163423787,,,
0.5301874319400536,3.9825988112977626,bursting,bursting,64,68,17.0,17.0,0.21469495811601083,0.21761772630393703,0.3951319740793425,0.4021393815096314,29.87275543558259,29.82348319506671,,,
0.5301874319400536,4.017990874528758,bursting,bursting,63,68,17.0,17.0,0.21815540163999678,0.21445735670671645,0.39805747950003983,0.3939334252511327,29.62621690425739,29.7333279115552,,,
0.5301874319400536,4.063196699330868,bursting,bursting,62,68,17.0,17.0,0.2198127550612145,0.21754795795141849,0.400096023045531,0.3959376794092609,29.44859970016281,29.448599700162788,,,
0.5301874319400536,4.095442762782422,bursting,bursting,62,69,17.0,17.0,0.2169768497503403,0.21739983903578514,0.39471866427204005,0.3925956461142847,29.37547713487426,29.283028447481236,,,
0.5301874319400536,4.158352993012739,bursting,bursting,62,70,17.0,17.0,0.21869419314323835,0.22044804105398186,0.3924877838177286,0.39474982729695046,29.022422954016797,28.96420567772093,,,
0.5301874319400536,4.229732875369103,bursting,bursting,63,70,17.0,17.0,0.21899349698283457,0.2205896776977851,0.390571601538852,0.3923337975949937,28.745974931626044,28.6734321889439,,,
0.5301874319400536,4.316233184174,bursting,bursting,73,66,18.0,18.0,0.23241130487071576,0.23453992711342717,0.3758268190018041,0.37765063539719407,27.860482624750247,27.784319155141063,,,
0.5301874319400536,4.359310269546686,bursting,bursting,65,73,18.0,18.0,0.23407943326550604,0.2335684273709481,0.3768181475619865,0.3751500600240095,27.688568167853653,27.644013722491863,,,
0.5301874319400536,4.588149802396627,bursting,bursting,69,65,19.0,13.0,0.24341673611973108,0.24382830585449455,0.35465394641178855,0.353425577409037,26.473439736171358,27.009868582903852,,,
0.5301874319400536,4.6747325124188706,bursting,bursting,69,67,19.0,14.0,0.2451106377735138,0.2452464788732395,0.3520692872357279,0.35211267605633795,26.128942191135128,26.72874073197932,,,
0.5301874319400536,4.709933922396952,bursting,bursting,70,62,19.0,11.0,0.24808717829816826,0.24696249339672496,0.3567033476609177,0.3521746786406056,26.02631187442441,26.168367310374727,,,
0.5301874319400536,4.82922406657648,bursting,bursting,74,61,20.0,20.0,0.256706582820444,,0.33449290875033455,,25.180327720769668,25.193668925385595,[-52.      -52.      -52.      ... -56.13184 -56.13172 -56.1316 ],[-52.       -52.       -52.       ... -54.471786 -54.471607 -54.47143 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5301874319400536,4.831263854274557,bursting,bursting,72,61,20.0,20.0,0.254425000836484,,0.33459363602904274,,25.26689996482216,25.232104520184752,,,
0.5301874319400536,4.83537928093241,bursting,bursting,73,61,20.0,20.0,0.2553690549465173,,0.33270673564786307,,25.17222516281355,25.18232971513361,,,
0.5301874319400536,4.954625174264129,bursting,bursting,74,62,20.5,20.0,0.2712662787475753,,0.32598242954704737,,24.652198849828704,24.852420396416484,,,
0.5301874319400536,5.019665555064,bursting,bursting,64,77,21.0,21.0,,0.2705758483842228,,0.3239653357090792,24.340889365704726,24.239591560429147,,,
0.5301874319400536,5.343357938671881,bursting,bursting,66,69,15.0,22.0,0.2931143208912647,,0.3002912825440678,,23.384428990048175,23.142837102024853,,,
0.5367199975903291,3.5339400025595102,bursting,bursting,59,64,16.0,16.0,0.1835970698935609,0.1834190620272314,0.404710834109029,0.40342914775592525,33.347095494972116,33.30111900941256,,,
0.5367199975903291,3.5705731851886764,bursting,bursting,58,64,16.0,16.0,0.18020359540827352,0.18025242449979245,0.3938015633922067,0.3950305161073692,33.16260506002015,33.171119346954015,,,
0.5367199975903291,3.8804511538385014,bursting,bursting,61,68,17.0,17.0,0.19493191852483963,0.19486496977762985,0.37101621340852586,0.3696926006025989,30.811426261281166,30.763061290935774,,,
0.5367199975903291,3.9825988112977626,bursting,bursting,62,68,17.0,16.5,0.19399146328116443,0.1960661994055263,0.36481704425230754,0.36695901067850706,30.34764786539047,30.461146431842998,,,
0.5367199975903291,4.017990874528758,bursting,bursting,62,65,17.0,15.0,0.1939802368669621,0.19515570934256057,0.3632928867252779,0.364232380258605,30.175319437569676,30.675146378843277,,,
0.5367199975903291,4.063196699330868,bursting,bursting,62,68,17.0,16.0,0.20289609460324642,0.20005531483359462,0.3766052800060256,0.3687655572969483,29.847830191920337,30.129975563374572,,,
0.5367199975903291,4.095442762782422,bursting,bursting,64,64,17.5,14.0,0.19280999361203782,0.21333523853751765,0.35488679111363464,0.3572257845571294,29.455736453229893,29.886207117299595,,,
0.5367199975903291,4.158352993012739,bursting,bursting,54,66,18.0,18.0,,0.2078831811528545,,0.3485049139192863,28.95263823567203,28.902081502777406,,,
0.5367199975903291,4.229732875369103,bursting,bursting,65,58,18.0,11.0,0.21064020689291182,0.2137540510701949,0.3518586935486708,0.3561380391039568,28.64598563385361,29.012649829374187,,,
0.5367199975903291,4.316233184174,bursting,bursting,66,56,18.0,18.0,0.2116836806041111,,0.34960145434205014,,28.27076872355435,28.17999857461055,,,
0.5367199975903291,4.359310269546686,bursting,bursting,67,56,18.0,18.0,0.2139813044774547,,0.3507602728914924,,28.05216092820709,27.97493729460821,,,
0.5367199975903291,4.588149802396627,bursting,bursting,70,59,19.0,19.0,0.22252521601997582,,0.328547491539902,,26.76774952044771,26.690898050644268,,,
0.5367199975903291,4.6747325124188706,bursting,bursting,69,60,18.5,20.0,0.22922293626400936,,0.3104529508552979,,26.4961478011582,26.056903656294313,,,
0.5367199975903291,4.709933922396952,bursting,bursting,68,60,18.0,20.0,0.2292565947242206,,0.30942987545447515,,26.436695446684986,25.945568975461715,,,
0.5367199975903291,4.82922406657648,bursting,bursting,64,61,16.0,20.0,0.22902092561478538,,0.3054834275240569,,26.152746212743374,25.537780661264037,,,
0.5367199975903291,4.831263854274557,bursting,bursting,63,62,15.0,20.0,0.2301715268500177,,0.3071205909000168,,26.1551872895106,25.456816454128365,[-52.      -52.      -52.      ... -65.18889 -65.12552 -65.06243],[-52.       -52.       -52.       ... -55.93329  -55.93326  -55.933235],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5367199975903291,4.83537928093241,bursting,bursting,66,61,17.0,20.0,0.23263055163973806,,0.3098229361919662,,26.059045430596388,25.49580791350107,,,
0.5367199975903291,4.954625174264129,bursting,bursting,61,64,13.5,21.0,0.2449689590018894,,0.2999130252226854,,25.23471568088454,24.744028733266198,,,
0.5367199975903291,5.019665555064,bursting,bursting,56,64,21.0,21.0,,,,,24.625935181413,24.581304414914502,,,
0.5367199975903291,5.343357938671881,bursting,bursting,61,70,23.0,23.0,,,,,23.096733992731398,23.084208437083092,,,
0.5469806455132192,3.5339400025595102,bursting,bursting,43,50,17.0,17.0,,,,,33.83164695223363,33.76328157717603,,,
0.5469806455132192,3.5705731851886764,bursting,bursting,44,50,17.0,17.0,,,,,33.58730546552471,33.552452860859944,,,
0.5469806455132192,3.8804511538385014,bursting,bursting,47,53,18.0,18.0,,,,,31.186867856944573,31.1947308375191,,,
0.5469806455132192,3.9825988112977626,bursting,bursting,47,50,18.0,15.0,,,,,30.635536256296373,31.626356682655455,,,
0.5469806455132192,4.017990874528758,bursting,bursting,47,50,18.0,14.0,,,,,30.426189719921613,31.63769779184901,,,
0.5469806455132192,4.063196699330868,bursting,bursting,49,41,19.0,5.0,,,,,29.693957528611495,32.467660605240354,,,
0.5469806455132192,4.095442762782422,bursting,bursting,48,45,19.0,8.0,,,,,29.557132952530228,32.031962470198756,,,
0.5469806455132192,4.158352993012739,bursting,bursting,49,39,19.0,2.0,,,,,29.252766731941303,31.89792663476898,,,
0.5469806455132192,4.229732875369103,bursting,bursting,49,37,19.0,,,,,,28.952100949886894,,,,
0.5469806455132192,4.316233184174,bursting,bursting,50,38,19.0,,,,,,28.552382769379,,,,
0.5469806455132192,4.359310269546686,bursting,bursting,50,39,20.0,,,,,,27.88423872055264,,,,
0.5469806455132192,4.588149802396627,bursting,bursting,52,40,20.0,,,,,,26.965861150403754,,,,
0.5469806455132192,4.6747325124188706,bursting,bursting,42,55,,20.0,,,,,,26.631140212481274,,,
0.5469806455132192,4.709933922396952,bursting,bursting,54,41,21.0,,,,,,26.11141246194641,,,,
0.5469806455132192,4.82922406657648,bursting,bursting,42,48,,13.0,,,,,,27.269618689637216,,,
0.5469806455132192,4.831263854274557,bursting,bursting,48,42,13.0,,,,,,27.26324891824755,,,,
0.5469806455132192,4.83537928093241,bursting,bursting,51,42,16.0,,,,,,26.804308714817424,,[-52.       -52.       -52.       ... -54.00725  -53.992046 -53.97689 ],[-52.       -52.       -52.       ... -56.222202 -56.222122 -56.222042],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5469806455132192,4.954625174264129,bursting,bursting,42,44,7.0,,,,,,27.180591477671026,,,,
0.5469806455132192,5.019665555064,bursting,bursting,41,44,6.0,,,,,,26.910878249023803,,,,
0.5469806455132192,5.343357938671881,bursting,bursting,40,50,,,,,,,,,,,
0.5629987395527539,3.5339400025595102,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,3.5705731851886764,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,3.8804511538385014,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,3.9825988112977626,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.017990874528758,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.063196699330868,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.095442762782422,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.158352993012739,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.229732875369103,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.316233184174,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.359310269546686,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.588149802396627,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.6747325124188706,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.709933922396952,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.82922406657648,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.831263854274557,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.83537928093241,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,4.954625174264129,quiescent,quiescent,0,0,,,,,,,,,[-52.       -52.       -52.       ... -55.433796 -55.433796 -55.433796],[-52.       -52.       -52.       ... -55.433796 -55.433796 -55.433796],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5629987395527539,5.019665555064,quiescent,quiescent,0,0,,,,,,,,,,,
0.5629987395527539,5.343357938671881,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,3.5339400025595102,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,3.5705731851886764,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,3.8804511538385014,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,3.9825988112977626,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.017990874528758,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.063196699330868,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.095442762782422,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.158352993012739,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.229732875369103,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.316233184174,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.359310269546686,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.588149802396627,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.6747325124188706,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.709933922396952,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.82922406657648,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.831263854274557,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.83537928093241,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,4.954625174264129,quiescent,quiescent,0,0,,,,,,,,,,,
0.5689367766394391,5.019665555064,quiescent,quiescent,0,0,,,,,,,,,[-52.       -52.       -52.       ... -55.687946 -55.687946 -55.687946],[-52.       -52.       -52.       ... -55.687946 -55.687946 -55.687946],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5689367766394391,5.343357938671881,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,3.5339400025595102,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,3.5705731851886764,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,3.8804511538385014,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,3.9825988112977626,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.017990874528758,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.063196699330868,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.095442762782422,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.158352993012739,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.229732875369103,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.316233184174,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.359310269546686,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.588149802396627,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.6747325124188706,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.709933922396952,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.82922406657648,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.831263854274557,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.83537928093241,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,4.954625174264129,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,5.019665555064,quiescent,quiescent,0,0,,,,,,,,,,,
0.5768390209480481,5.343357938671881,quiescent,quiescent,0,0,,,,,,,,,[-52.       -52.       -52.       ... -55.995193 -55.995193 -55.995193],[-52.       -52.       -52.       ... -55.995193 -55.995193 -55.995193],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
